"Time [ms]","FluxLinkage(PhaseA) [Wb]"
0,0.392261083019116
0.02,0.392053989353753
0.04,0.392125800126359
0.06,0.392449923750349
0.08,0.392942273004825
0.1,0.393502068213372
0.12,0.394119332789985
0.14,0.394889440428466
0.16,0.395850052773936
0.18,0.396949247342356
0.2,0.39808102587329
0.22,0.399282512359216
0.24,0.400681915532673
0.26,0.402378037866633
0.28,0.404302182344892
0.3,0.405801313735767
0.32,0.407590640847112
0.34,0.409710656264895
0.36,0.412114099104066
0.38,0.414579147678586
0.4,0.417128964505984
0.42,0.419919475307338
0.44,0.42305515414357
0.46,0.426392066029086
0.48,0.429807143481968
0.5,0.433416354053003
0.52,0.437468936336677
0.54,0.442027429966419
0.56,0.446803969588268
0.58,0.451229337514739
0.6,0.456210772583664
0.62,0.461743143738225
0.64,0.467663743340434
0.66,0.473782456097065
0.68,0.480241574344405
0.700000000000001,0.487234037875003
0.720000000000001,0.494802960690254
0.740000000000001,0.502809179959986
0.760000000000001,0.51116290211996
0.780000000000001,0.52020792924639
0.800000000000001,0.530146858040157
0.820000000000001,0.541199150374931
0.840000000000001,0.552660598887647
0.860000000000001,0.563734629847233
0.880000000000001,0.575694808212762
0.900000000000001,0.588461888762864
0.920000000000001,0.60179354730407
0.940000000000001,0.615204307632215
0.960000000000001,0.628557585722013
0.980000000000001,0.641739388011049
1,0.654796592683788
1.02,0.667647942647533
1.04,0.679825410533073
1.06,0.69155476840168
1.08,0.702996270671907
1.1,0.714515806838171
1.12,0.726012385271189
1.14,0.737147086365501
1.16,0.748362904231979
1.18,0.759652742172563
1.2,0.771098236293738
1.22,0.782512335544884
1.24,0.794003098373864
1.26,0.805725227136869
1.28,0.817633163425651
1.3,0.829499198362248
1.32,0.841211467996886
1.34,0.852783772978906
1.36,0.864507140513292
1.38,0.876428728890841
1.4,0.888042411391983
1.42,0.899494350420379
1.44,0.911212194242742
1.46,0.923129759738485
1.48,0.935111075968565
1.5,0.947202664430028
1.52,0.959407750425088
1.54,0.971553321727659
1.56,0.98355118206971
1.58,0.995274381785378
1.6,1.00667857868505
1.62,1.01796994892111
1.64,1.02928454726374
1.66,1.04071489629768
1.68,1.05177161532671
1.7,1.06266553231983
1.72,1.07355315812537
1.74,1.08437738834152
1.76,1.09504027291449
1.78,1.10547247542996
1.8,1.11577061091769
1.82,1.12606613874305
1.84,1.13629024965543
1.86,1.14634352619543
1.88,1.15619146585114
1.9,1.16594693328155
1.92,1.1756388837628
1.94,1.18526618027721
1.96,1.19450507124135
1.98,1.20353267720987
2,1.21231099577377
2.02,1.22076211906892
2.04,1.22892347480865
2.06,1.23676394126199
2.08,1.24429354520476
2.1,1.25150603161575
2.12,1.25839665073553
2.14,1.26493200542017
2.16,1.27116941432
2.18,1.27719932160218
2.2,1.2830436751196
2.22,1.28874962207462
2.24,1.29413640987261
2.26,1.29933610775307
2.28,1.30439878815504
2.3,1.30936265122575
2.32,1.31417479031109
2.34,1.31886468421754
2.36,1.32343138317597
2.38,1.32773021171883
2.40000000000001,1.33186997019771
2.42000000000001,1.33583499857611
2.44000000000001,1.33964333530549
2.46000000000001,1.34332354030063
2.48000000000001,1.34695430192733
2.50000000000001,1.35039453724536
2.52000000000001,1.35351292318045
2.54000000000001,1.35649194689191
2.56000000000001,1.3593389149257
2.58000000000001,1.36207718992648
2.60000000000001,1.36473188339991
2.62000000000001,1.36729866117751
2.64000000000001,1.36978815385519
2.66000000000001,1.37223224309196
2.68000000000001,1.37457918338078
2.70000000000001,1.37683158285785
2.72000000000001,1.37899820711175
2.74000000000001,1.38108271045054
2.76000000000001,1.38306094046566
2.78000000000001,1.38489154987773
2.80000000000001,1.38659720505653
2.82000000000001,1.38818841935094
2.84000000000001,1.38964660171518
2.86000000000001,1.39096216136634
2.88000000000001,1.39214169578296
2.90000000000001,1.39314547623619
2.92000000000001,1.39391505465446
2.94000000000001,1.39447665956856
2.96000000000001,1.39486987454432
2.98000000000001,1.39511238076939
3.00000000000001,1.39523079319456
3.02000000000001,1.39525612733879
3.04000000000001,1.39521687840034
3.06000000000001,1.39512355950642
3.08000000000001,1.39493491850961
3.10000000000001,1.39481703152603
3.12000000000001,1.39477509547866
3.14000000000001,1.39477819601987
3.16000000000001,1.39484039609129
3.18000000000001,1.39495415369317
3.20000000000001,1.39506158583854
3.22000000000001,1.39510937247947
3.24000000000001,1.39514843445159
3.26000000000001,1.39513595957671
3.28000000000001,1.39499542847949
3.30000000000001,1.39471175366669
3.32000000000001,1.39428790158598
3.34000000000001,1.39371503258512
3.36000000000001,1.39294666101539
3.38000000000001,1.39193149639804
3.40000000000001,1.39084803948468
3.42000000000001,1.3895593803146
3.44000000000001,1.3881023750197
3.46000000000001,1.38647761474027
3.48000000000001,1.38470455461722
3.50000000000001,1.38281
3.52,1.38079619232208
3.54,1.37868379783038
3.56,1.3765346627949
3.58,1.37430304590584
3.6,1.37198736633967
3.62,1.36956260620496
3.64,1.36704406206444
3.66,1.36447157656129
3.68,1.36182704047341
3.7,1.35912519354302
3.72,1.35627206877307
3.74,1.35322489760907
3.76,1.34997612175236
3.78,1.34654316282532
3.8,1.34288574554894
3.82,1.33898272038304
3.84,1.33486831839491
3.86,1.33056558137637
3.88,1.32609197486318
3.9,1.32106332913955
