"Time [ms]","FluxLinkage(PhaseA) [Wb]"
0,0.10693892649123
0.02,0.106883379601736
0.04,0.106902925534108
0.06,0.106991176624524
0.08,0.107125233444216
0.1,0.107277649478366
0.12,0.107445707109506
0.14,0.107655372133224
0.16,0.107916897250548
0.18,0.108216143803688
0.2,0.108524249690225
0.22,0.108851328421195
0.24,0.109232288966568
0.26,0.109694030635529
0.28,0.110217849774494
0.3,0.110625958687854
0.32,0.111113076501978
0.34,0.111690219050108
0.36,0.112344510557091
0.38,0.113015559466563
0.4,0.113709666627632
0.42,0.114469277703825
0.44,0.115322837040415
0.46,0.116231160624368
0.48,0.117160734297023
0.5,0.118143119095595
0.52,0.119246144842076
0.54,0.120486818944284
0.56,0.121786749656649
0.58,0.122991057516536
0.6,0.124346766305277
0.62,0.125852385194769
0.64,0.127463643566408
0.66,0.129128902704838
0.68,0.130886883458125
0.700000000000001,0.132790469665747
0.720000000000001,0.134851756920504
0.740000000000001,0.137033648929447
0.760000000000001,0.139312367914134
0.780000000000001,0.141782955473497
0.800000000000001,0.144513930146063
0.820000000000001,0.147569535720671
0.840000000000001,0.150763231585642
0.860000000000001,0.153902878134443
0.880000000000001,0.157384653970305
0.900000000000001,0.16119288324823
0.920000000000001,0.16533672389085
0.940000000000001,0.169833396484389
0.960000000000001,0.174748279183456
0.980000000000001,0.180069482454094
1,0.185733132871611
1.02,0.191799726627756
1.04,0.198253395875174
1.06,0.205103069538542
1.08,0.212100632226234
1.1,0.219116094167004
1.12,0.22584752128116
1.14,0.231816596145604
1.16,0.237121609457482
1.18,0.241990945527754
1.2,0.246416497305976
1.22,0.250895825371261
1.24,0.255612318863924
1.26,0.26045913298256
1.28,0.265234793836596
1.3,0.269981500736683
1.32,0.274886447359535
1.34,0.280199952503498
1.36,0.286255477533608
1.38,0.292804191649602
1.4,0.299169115082062
1.42,0.305582022972367
1.44,0.312481402960929
1.46,0.319832146599206
1.48,0.327043648309559
1.5,0.334345071170627
1.52,0.341635385510076
1.54,0.348456923386792
1.56,0.354997736816253
1.58,0.361376299183982
1.6,0.367533915674103
1.62,0.373552128434105
1.64,0.379512492426573
1.66,0.385467923006656
1.68,0.390714821069049
1.7,0.395233632838816
1.72,0.399738789670509
1.74,0.404719206556057
1.76,0.410078922291047
1.78,0.415718293165449
1.8,0.421524057610656
1.82,0.427419390569141
1.84,0.433376043809297
1.86,0.439401327604864
1.88,0.445515825928447
1.9,0.451796156966232
1.92,0.458256225334352
1.94,0.464849486498719
1.96,0.471312791157658
1.98,0.477395921339248
2,0.48305024705892
2.02,0.488508270525641
2.04,0.494089886419675
2.06,0.499856362023923
2.08,0.505572109683147
2.1,0.510947596586609
2.12,0.51613063994788
2.14,0.521168558634215
2.16,0.526143223909354
2.18,0.531063892792546
2.2,0.535903455746393
2.22,0.540764519109859
2.24,0.545246755877732
2.26,0.549659093840836
2.28,0.554105076556652
2.3,0.558561927202221
2.32,0.56336734017577
2.34,0.568750895234367
2.36,0.574578337437582
2.38,0.580187989524968
2.40000000000001,0.58596997337595
2.42000000000001,0.59189726363539
2.44000000000001,0.597920443087699
2.46000000000001,0.603951091014277
2.48000000000001,0.609887849901294
2.50000000000001,0.615703341845421
2.52000000000001,0.620477585264137
2.54000000000001,0.624740672745903
2.56000000000001,0.62884604327477
2.58000000000001,0.633136008453431
2.60000000000001,0.637628896418259
2.62000000000001,0.642228898345806
2.64000000000001,0.646953105343848
2.66000000000001,0.651811153215041
2.68000000000001,0.65666266660231
2.70000000000001,0.661559595070162
2.72000000000001,0.66661458914795
2.74000000000001,0.671903846031354
2.76000000000001,0.677320893326055
2.78000000000001,0.682683417255316
2.80000000000001,0.688013175919316
2.82000000000001,0.69310734339765
2.84000000000001,0.697869697428652
2.86000000000001,0.702333315858337
2.88000000000001,0.70659328702225
2.90000000000001,0.710354271813916
2.92000000000001,0.713220406719393
2.94000000000001,0.71526791543434
2.96000000000001,0.716540090206713
2.98000000000001,0.717117423093257
3.00000000000001,0.717194167791251
3.02000000000001,0.716991901516623
3.04000000000001,0.716701369288883
3.06000000000001,0.716298893263504
3.08000000000001,0.715616862759322
3.10000000000001,0.715250231661999
3.12000000000001,0.715132727956533
3.14000000000001,0.715168814449412
3.16000000000001,0.715470452847397
3.18000000000001,0.715995532406649
3.20000000000001,0.716543914056677
3.22000000000001,0.716906172302011
3.24000000000001,0.71728342849952
3.26000000000001,0.717511505846441
3.28000000000001,0.717279853356681
3.30000000000001,0.716417042119167
3.32000000000001,0.714867690420466
3.34000000000001,0.712615162002891
3.36000000000001,0.709505914822333
3.38000000000001,0.705735175675173
3.40000000000001,0.701697011744347
3.42000000000001,0.697283398740258
3.44000000000001,0.692525846275145
3.46000000000001,0.687448073523963
3.48000000000001,0.682226921415971
3.50000000000001,0.677052197106291
3.52000000000001,0.671911284279047
3.54000000000001,0.666844867836994
3.56000000000001,0.662059074485895
3.58000000000001,0.65735689104147
3.60000000000001,0.652655721127713
3.62000000000001,0.647888085854313
3.64000000000001,0.64321355697796
3.66000000000001,0.638704733838349
3.68000000000001,0.634327071049467
3.70000000000001,0.630090935822405
3.72000000000001,0.625759642355756
3.74000000000001,0.621087312227225
3.76000000000001,0.615859141319083
3.78000000000001,0.610305699147747
3.80000000000001,0.604487323211287
3.82000000000001,0.598440320837019
3.84000000000001,0.592305044155987
3.86000000000001,0.586222980251082
3.88000000000001,0.580283028556921
3.90000000000001,0.573959617237435
3.92000000000001,0.56759101412002
3.94000000000001,0.561941799537386
3.96000000000001,0.557074687532273
3.98000000000001,0.552483973854622
4.00000000000001,0.547887570069843
4.02000000000001,0.543328974548732
4.04000000000001,0.538594369306232
4.06000000000001,0.533839296279635
4.08000000000001,0.52913278801716
4.10000000000001,0.524356876095561
4.12000000000001,0.519509054341677
4.14000000000001,0.514446787333319
4.16000000000001,0.50916622563245
4.18000000000001,0.503578999152958
4.20000000000001,0.497740073946302
4.22000000000001,0.491836299399432
4.24000000000001,0.486005937889078
4.26000000000001,0.480458755923349
4.28000000000001,0.474675175745342
4.30000000000001,0.468519625418468
4.32000000000001,0.462152627130281
4.34000000000001,0.455860950345796
4.36000000000001,0.449671838349973
4.38000000000001,0.443585489415884
4.40000000000001,0.437683428125061
4.42000000000001,0.431815963879319
4.44000000000001,0.425988806901496
4.46000000000001,0.420145346677843
4.48000000000001,0.414442867571447
4.50000000000001,0.408888164750175
4.52000000000001,0.403569157007599
4.54000000000001,0.398677030169807
4.56000000000001,0.393943467141055
4.58000000000001,0.388956753887182
4.60000000000001,0.383350579237688
4.62000000000001,0.377548770127465
4.64000000000001,0.371541199758406
4.66000000000001,0.365326703775268
4.68000000000001,0.358969928784283
4.70000000000001,0.35250670639605
4.72000000000001,0.345981612498187
4.74000000000001,0.338554933941941
4.76000000000001,0.330993143246205
4.78000000000001,0.323619811330997
4.80000000000001,0.316457489185081
4.82000000000001,0.309554101609584
4.84000000000001,0.303156688036459
4.86000000000001,0.297183505188263
4.88000000000001,0.290890402682608
4.90000000000001,0.284956041199378
4.92000000000001,0.279474012079428
4.94000000000001,0.274367441141303
4.96000000000001,0.269574643066719
4.98000000000001,0.264820701987339
5.00000000000001,0.259906526159198
5.02000000000001,0.254805359404792
5.04000000000001,0.249832505803709
5.06000000000001,0.245040065813167
5.08000000000001,0.240396386258847
5.10000000000001,0.235520384479616
5.12000000000001,0.229893630855186
5.14000000000001,0.223584978313845
5.16000000000001,0.21699506345572
5.18000000000001,0.210473939423278
5.20000000000001,0.204039081968846
5.22000000000001,0.19769264658615
5.24000000000001,0.191490134510236
5.26000000000001,0.185555563221591
5.28000000000001,0.179971655191063
5.30000000000001,0.174540331289918
5.32000000000001,0.169604202765167
5.34000000000001,0.165152343993628
5.36000000000001,0.161084732361023
5.38000000000001,0.157271099215923
5.40000000000001,0.153681765263945
5.42000000000001,0.15034874970162
5.44000000000001,0.147284878218351
5.46000000000001,0.144439193680025
5.48000000000001,0.141741123312488
5.50000000000001,0.139224776926192
5.52000000000001,0.136895925143561
5.54000000000001,0.134759939736161
5.56000000000001,0.132751032286643
5.58000000000001,0.130705800046179
5.60000000000001,0.128860212729189
5.62000000000001,0.127171053765263
5.64000000000001,0.12561398953466
5.66000000000001,0.124140981039531
5.68000000000001,0.122730320931151
5.70000000000001,0.121420677660007
5.72000000000001,0.120233401240615
5.74000000000001,0.119117171366479
5.76000000000001,0.118046688851117
5.78000000000001,0.117036118962271
5.80000000000001,0.116100479656574
5.82000000000001,0.115271843563647
5.84000000000001,0.114472730696003
5.86000000000001,0.113618342681091
5.88000000000001,0.112883640719068
5.90000000000001,0.112236123416043
5.92000000000001,0.111651539342264
5.94000000000001,0.111093504169259
5.96000000000001,0.110565467338987
5.98000000000001,0.110089734961491
6.00000000000001,0.109670779584858
6.02000000000001,0.109286085553581
6.04000000000001,0.108916160036196
6.06000000000001,0.108592526259196
6.08000000000001,0.10832163252038
6.10000000000001,0.108132746724794
6.12000000000001,0.107919380594937
6.14000000000001,0.107651066343164
6.16000000000001,0.107465632154687
6.18000000000001,0.107334375743218
6.20000000000001,0.107255518809031
6.22000000000001,0.107193302122873
6.24000000000001,0.107145695794324
6.26000000000001,0.107148815363467
6.28000000000001,0.107208426214188
6.30000000000001,0.107287265726414
6.32000000000001,0.107373967040677
6.34000000000001,0.107503884136463
6.36000000000001,0.107702031200605
6.38000000000002,0.107996690815112
6.40000000000002,0.108211211761307
6.42000000000002,0.108391774919863
6.44000000000002,0.108677225136418
6.46000000000002,0.109030963533954
6.48000000000002,0.109422178530738
6.50000000000002,0.109823396436755
6.52000000000002,0.110261835444316
6.54000000000002,0.11075861608238
6.56000000000002,0.111309855501195
6.58000000000002,0.111889915393034
6.60000000000002,0.112495406230102
6.62000000000002,0.113169192355398
6.64000000000002,0.113939623032078
6.66000000000002,0.114839805396974
6.68000000000002,0.115636073780678
6.70000000000002,0.116453059826005
6.72000000000002,0.117390544006416
6.74000000000002,0.118406704062958
6.76000000000002,0.119488527772012
6.78000000000002,0.120621659794649
6.80000000000002,0.12182778451574
6.82000000000002,0.123154049308598
6.84000000000002,0.124588194119777
6.86000000000002,0.126087693097786
6.88000000000002,0.127668580223041
6.90000000000002,0.129385426453747
6.92000000000002,0.131288066734437
6.94000000000002,0.133428014677543
6.96000000000002,0.135437543826403
6.98000000000002,0.137576580890579
7.00000000000002,0.13994964916487
7.02000000000002,0.142531333085559
7.04000000000002,0.145294492057167
7.06000000000002,0.148221685448798
7.08000000000002,0.151383324624858
7.10000000000002,0.154792977961786
7.12000000000002,0.158457812958196
7.14000000000002,0.162360193417679
7.16000000000002,0.166561893332565
7.18000000000002,0.171169542047299
7.20000000000002,0.176248727064817
7.22000000000002,0.181808084623181
7.24000000000002,0.18741873477004
7.26000000000002,0.193384724040455
7.28000000000002,0.199632983963125
7.30000000000002,0.206018216017108
7.32000000000002,0.21247400376571
7.34000000000002,0.21898679347874
7.36000000000002,0.225530338468897
7.38000000000002,0.231759077605988
7.40000000000002,0.237311839917648
7.42000000000002,0.242097269652068
7.44000000000002,0.246407324543876
7.46000000000002,0.251076453770896
7.48000000000002,0.256205171265446
7.50000000000002,0.261437210287495
7.52000000000002,0.266435693347833
7.54000000000002,0.271285456023525
7.56000000000002,0.276095346580036
7.58000000000002,0.281019124695587
7.60000000000002,0.286381639516632
7.62000000000002,0.292348350711013
7.64000000000002,0.298716525403399
7.66000000000002,0.304743967210226
7.68000000000002,0.311200310902135
7.70000000000002,0.318183761489317
7.72000000000002,0.325482085731162
7.74000000000002,0.332964238096598
7.76000000000002,0.340546230003688
7.78000000000002,0.347925514961765
7.80000000000002,0.35442761696293
7.82000000000002,0.360826375331675
7.84000000000002,0.367072633898507
7.86000000000002,0.37316530048476
7.88000000000002,0.379085711419743
7.90000000000001,0.384831229299936
7.92000000000001,0.390388712539095
7.94000000000001,0.395311983978933
7.96000000000001,0.400024833082711
7.98000000000001,0.404919453454305
8.00000000000001,0.410221583722459
8.02000000000001,0.415816468140734
8.04000000000001,0.421610181971334
8.06000000000001,0.427545456561753
8.08000000000001,0.433474941107166
8.10000000000001,0.43946287003385
8.12000000000001,0.445474062983947
8.14,0.451607615074086
8.16,0.457833606140538
8.18,0.464152796860947
8.2,0.470500468878287
8.22,0.476565429443693
8.24,0.482271115464602
8.26,0.487793216417388
8.28,0.493608210163188
8.3,0.499482332270062
8.32,0.505274080120235
8.34,0.510790220602934
8.36,0.515999138179321
8.38,0.521019836855553
8.39999999999999,0.525868095373224
8.41999999999999,0.530669890981358
8.43999999999999,0.535426548542999
8.45999999999999,0.54023749077871
8.47999999999999,0.545015475552234
8.49999999999999,0.549606228529591
8.51999999999999,0.554234361756439
8.53999999999999,0.558881176276084
8.55999999999999,0.563852349934522
8.57999999999999,0.569624022158664
8.59999999999999,0.576051777046008
8.61999999999999,0.582336759270888
8.63999999999998,0.588183791028276
8.65999999999998,0.594150082337811
8.67999999999998,0.600156358311134
8.69999999999998,0.606066763246826
8.71999999999998,0.611775691322738
8.73999999999998,0.617255936016109
8.75999999999998,0.622421725212412
8.77999999999998,0.627041283343512
8.79999999999998,0.631334799928447
8.81999999999998,0.635551791003879
8.83999999999998,0.639849806470088
8.85999999999998,0.64443396633094
8.87999999999997,0.649279019393452
8.89999999999997,0.654252695113917
8.91999999999997,0.659171004910878
8.93999999999997,0.66404975223865
8.95999999999997,0.668899469804613
8.97999999999997,0.673874491338211
8.99999999999997,0.67897541484939
9.01999999999997,0.684119026147891
9.03999999999997,0.689235289294532
9.05999999999997,0.694158686132077
9.07999999999997,0.698787509404871
9.09999999999997,0.703156768885102
9.11999999999996,0.70718722691852
9.13999999999996,0.710781056321775
9.15999999999996,0.713604308840828
9.17999999999996,0.71555001854837
9.19999999999996,0.716802372640242
9.21999999999996,0.717406947361876
9.23999999999996,0.717481569653729
9.25999999999996,0.717208017076722
9.27999999999996,0.716789620027414
9.29999999999996,0.716381434702872
9.31999999999996,0.715844002022795
9.33999999999996,0.715384498924192
9.35999999999996,0.715115658409038
9.37999999999995,0.715039178315459
9.39999999999995,0.715244212263431
9.41999999999995,0.715803546733748
9.43999999999995,0.716613466688125
9.45999999999995,0.716988651054912
9.47999999999995,0.717181150236514
9.49999999999995,0.717157879881752
9.51999999999995,0.716760221503282
9.53999999999995,0.715954416079264
9.55999999999995,0.714467065346734
9.57999999999995,0.71222790496995
9.59999999999995,0.709137042739702
9.61999999999994,0.705187660026273
9.63999999999994,0.700767346818499
9.65999999999994,0.696168953317718
9.67999999999994,0.691345455657221
9.69999999999994,0.686190844429563
9.71999999999994,0.6807840417989
9.73999999999994,0.675372579217134
9.75999999999994,0.669957590311987
9.77999999999994,0.664715228013248
9.79999999999994,0.659740845705026
9.81999999999994,0.654968158047671
9.83999999999994,0.650231384074321
9.85999999999993,0.645465174505249
9.87999999999993,0.640852028506015
9.89999999999993,0.636348836396617
9.91999999999993,0.631915061518449
9.93999999999993,0.627652608773112
9.95999999999993,0.623509327555169
9.97999999999993,0.619154331186738
9.99999999999993,0.614281883389595
10.0199999999999,0.608395875637588
10.0399999999999,0.60238738389345
10.0599999999999,0.596275758113734
10.0799999999999,0.590154016981408
10.0999999999999,0.584144986740471
10.1199999999999,0.578295912123789
10.1399999999999,0.572634428568653
10.1599999999999,0.566885706782875
10.1799999999999,0.561614615328922
10.1999999999999,0.556876361858521
10.2199999999999,0.552384708648745
10.2399999999999,0.547930061793146
10.2599999999999,0.54350888294822
10.2799999999999,0.539019848595216
10.2999999999999,0.53421726269337
