"Time [ms]","FluxLinkage(PhaseA) [Wb]"
0,0.0712926176608201
0.02,0.0712553135659043
0.04,0.0712683439214807
0.06,0.0713271770093702
0.08,0.0714165467568076
0.1,0.0715181557343977
0.12,0.0716301922230669
0.14,0.0717699665015624
0.16,0.0719443136118965
0.18,0.0721438078889744
0.2,0.0723492082095368
0.22,0.0725672568149459
0.24,0.0728212259705586
0.26,0.0731290482233471
0.28,0.073478254630316
0.3,0.073750322040239
0.32,0.0740750610488665
0.34,0.0744598153159613
0.36,0.0748960010555265
0.38,0.0753433579295271
0.4,0.0758060863978681
0.42,0.0763124829824064
0.44,0.0768815100967825
0.46,0.0774870454943584
0.48,0.078106746765804
0.5,0.0787616540604231
0.52,0.0794969860960268
0.54,0.0803240806719828
0.56,0.0811906776222171
0.58,0.0819935264437973
0.6,0.0828973053817659
0.62,0.0839010201054171
0.64,0.0849751572930581
0.66,0.0860852916625008
0.68,0.0872572358597467
0.700000000000001,0.0885262441260661
0.720000000000001,0.0899003791765073
0.740000000000001,0.0913549100551245
0.760000000000001,0.0928739776258103
0.780000000000001,0.0945209098703074
0.800000000000001,0.0963413931229319
0.820000000000001,0.098378267122448
0.840000000000001,0.100507179432995
0.860000000000001,0.102600013377128
0.880000000000001,0.10492080124055
0.900000000000001,0.107459091666936
0.920000000000001,0.110220988385677
0.940000000000001,0.113217754469753
0.960000000000001,0.116492689133986
0.980000000000001,0.120038198992581
1,0.123811617182902
1.02,0.127853123108839
1.04,0.13215256113885
1.06,0.136715579935593
1.08,0.14137700969161
1.1,0.146050720965585
1.12,0.150534960792612
1.14,0.15451184523328
1.16,0.158046241449378
1.18,0.161290156396464
1.2,0.164238210348305
1.22,0.167221793387056
1.24,0.17036293728886
1.26,0.173590116761733
1.28,0.176769038756075
1.3,0.179928035743328
1.32,0.18319181318767
1.34,0.18672669115393
1.36,0.190754680611554
1.38,0.195110050601116
1.4,0.199342210692512
1.42,0.203605332987606
1.44,0.208190879238965
1.46,0.213075059014724
1.48,0.217865220851699
1.5,0.222713750847614
1.52,0.227553928668305
1.54,0.232081857320212
1.56,0.236422730201933
1.58,0.240655537769159
1.6,0.2447411652013
1.62,0.248733348101944
1.64,0.252686205966103
1.66,0.256635148241259
1.68,0.260113250628206
1.7,0.263107818059999
1.72,0.266092951177024
1.74,0.269393195794835
1.76,0.272944900114988
1.78,0.276682420766563
1.8,0.28053110799137
1.82,0.284440031279059
1.84,0.28839009379819
1.86,0.292386225680143
1.88,0.296442652834954
1.9,0.300609999384103
1.92,0.304897305039179
1.94,0.309273493803535
1.96,0.313564169545612
1.98,0.317603166968812
2,0.321357364439545
2.02,0.32498088712138
2.04,0.328687005334257
