Time [ms],FluxLinkage(PhaseA) [Wb]
17.48,0.088233357
17.5,0.086598063
17.52,0.084900356
17.54,0.083245112
17.56,0.081649674
17.58,0.08010358
17.6,0.078479975
17.62,0.076606596
17.64,0.074506437
17.66,0.072312973
17.68,0.070142287
17.7,0.06799987
17.72,0.065886712
17.74,0.06382143
17.76,0.061845026
17.78,0.059985027
17.8,0.058175791
17.82,0.056531468
17.84,0.055048315
17.86,0.053693069
17.88,0.05242227
17.9,0.051226066
17.92,0.050115207
17.94,0.049094026
17.96,0.048145527
17.98,0.047246195
18,0.046407441
18.02,0.045631412
18.04,0.044919689
18.06,0.04425018
18.08,0.043568484
18.1,0.042953228
18.12,0.042390019
18.14,0.041870846
18.16,0.041379843
18.18,0.04090968
18.2,0.04047318
18.22,0.040077471
18.24,0.039705457
18.26,0.039348655
18.28,0.039011671
18.3,0.038699779
18.32,0.038423655
18.34,0.038157357
18.36,0.037872589
18.38,0.037627741
18.4,0.037412002
18.42,0.037217107
18.44,0.037030984
18.46,0.036854914
18.48,0.036696331
18.5,0.036556684
18.52,0.036428456
18.54,0.036305155
18.56,0.036197275
18.58,0.036106977
18.6,0.036044015
18.62,0.035972895
18.64,0.035883464
18.66,0.035821658
18.68,0.035777903
18.7,0.035751614
18.72,0.035730878
18.74,0.035715011
18.76,0.035716064
18.78,0.035735977
18.8,0.035762314
18.82,0.035791249
18.84,0.035834459
18.86,0.035900433
18.88,0.035998624
18.9,0.03607011
18.92,0.036130293
18.94,0.036225497
18.96,0.036343501
18.98,0.036473894
19,0.036607599
19.02,0.036753706
19.04,0.036919283
19.06,0.037103024
19.08,0.037296372
19.1,0.037498198
19.12,0.037722785
19.14,0.037979586
19.16,0.038279635
19.18,0.038545048
19.2,0.038817366
19.22,0.039129849
19.24,0.039468557
19.26,0.03982915
19.28,0.040206843
19.3,0.040608867
19.32,0.041050934
19.34,0.041528958
19.36,0.042028766
19.38,0.042555702
19.4,0.043127948
19.42,0.043762114
19.44,0.04447537
19.46,0.045145175
19.48,0.04585814
19.5,0.046649084
19.52,0.04750953
19.54,0.048430462
19.56,0.04940606
19.58,0.050459775
19.6,0.051596095
19.62,0.052817387
19.64,0.054117751
19.66,0.055517586
19.68,0.057052485
19.7,0.058744514
19.72,0.060596537
19.74,0.062465344
19.76,0.064452193
19.78,0.066532777
19.8,0.068658828
19.82,0.070808197
19.84,0.072976234
19.86,0.075154407
19.88,0.077228133
19.9,0.079077421
19.92,0.0806721
19.94,0.082107492
19.96,0.083661117
19.98,0.085367545
20,0.087107572
20.02,0.088769471
20.04,0.090382213
20.06,0.091982742
20.08,0.093620976
20.1,0.095403403
20.12,0.097386045
20.14,0.099501193
20.16,0.101502282
20.18,0.103644357
20.2,0.105959686
20.22,0.108383218
20.24,0.110870094
20.26,0.113385279
20.28,0.115829118
20.3,0.117983173
20.32,0.120102552
20.34,0.122169946
20.36,0.12418671
20.38,0.126148244
20.4,0.128051746
