"Time [ms]","FluxLinkage(PhaseA) [Wb]"
0,0.427952529156304
0.02,0.427726911845748
0.04,0.427805136640564
0.06,0.428158762468343
0.08,0.42869594890907
0.1,0.429306734373124
0.12,0.429980220706154
0.14,0.430820412617459
0.16,0.431868349529286
0.18,0.433067401595158
0.2,0.434301941267985
0.22,0.435612488284387
0.24,0.437138927976877
0.26,0.438989094915037
0.28,0.441088079334249
0.3,0.442723479951683
0.32,0.444675511521272
0.34,0.446988357772917
0.36,0.449610445054865
0.38,0.452299784368566
0.4,0.455081639940744
0.42,0.458126120096185
0.44,0.461547249901005
0.46,0.465188007346261
0.48,0.468914108051847
0.5,0.472852115183071
0.52,0.477273672061914
0.54,0.482246626236765
0.56,0.487457043723392
0.58,0.492284005840067
0.6,0.497717421985896
0.62,0.503751271534422
0.64,0.510207445936976
0.66,0.516878057551877
0.68,0.523916433789083
0.700000000000001,0.531532133503505
0.720000000000001,0.539772128053986
0.740000000000001,0.548482405066395
0.760000000000001,0.557544380595481
0.780000000000001,0.567271780500601
0.800000000000001,0.577966909830948
0.820000000000001,0.589726665382036
0.840000000000001,0.601723883655167
0.860000000000001,0.613286025068205
0.880000000000001,0.625683443266986
0.900000000000001,0.638428085324569
0.920000000000001,0.651279433911205
0.940000000000001,0.664039489902019
0.960000000000001,0.676854968567329
0.980000000000001,0.689724319612695
1,0.702170935155474
1.02,0.714017308789383
1.04,0.725576066888667
1.06,0.737120892225529
1.08,0.748775763378659
1.1,0.760196728516736
1.12,0.771314939105818
1.14,0.782208766332848
1.16,0.793258783393949
1.18,0.804388439025758
1.2,0.815686101142074
1.22,0.826868278824387
1.24,0.838041531134355
1.26,0.849440179727393
1.28,0.861100297046789
1.3,0.872819
1.32,0.884492888223532
1.34,0.896130482913475
1.36,0.907878134594352
1.38,0.91981977573917
1.4,0.931558107657275
1.42,0.943175160609768
1.44,0.954995989677831
1.46,0.966916646225035
1.48,0.978786137292049
1.5,0.990616689358589
1.52,1.00243252411664
1.54,1.01409468776507
1.56,1.02550887115762
1.58,1.03662273416453
1.6,1.04752234300503
1.62,1.05844964402545
1.64,1.06944549666593
1.66,1.08051014298309
1.68,1.0910982787101
1.7,1.10143848708604
1.72,1.11176116902249
1.74,1.12204366245741
1.76,1.13220271332083
1.78,1.14216292061371
1.8,1.1520518334424
1.82,1.16195755396931
1.84,1.17179963822982
1.86,1.18146737698923
1.88,1.19089656971638
1.9,1.20020044200215
1.92,1.20938635335549
1.94,1.21840532486379
1.96,1.22685165218809
1.98,1.23493805667275
2,1.24275143623026
2.02,1.25024336023333
2.04,1.25745235998985
2.06,1.26441497602983
2.08,1.27117469998849
2.1,1.27772152082103
2.12,1.28404877358056
2.14,1.29011368209416
2.16,1.29594546422287
2.18,1.3016215511482
2.2,1.307166995341
2.22,1.3126129061659
2.24,1.31779842113391
2.26,1.32283814068957
2.28,1.32775158841221
2.3,1.33257236218405
2.32,1.33726463892722
2.34,1.34184764562194
2.36,1.3463144288317
2.38,1.35053646047757
2.4,1.35460223689713
2.42,1.35850055926524
2.44,1.36225086349482
2.46,1.36587694279962
2.48,1.36945495370829
2.5,1.37283370899045
2.52,1.37590211821767
2.54,1.37883330576069
2.56,1.38163041045316
2.58,1.38431841998022
2.6,1.38691718441097
2.62,1.38942032197339
2.64,1.39184183196508
2.66,1.39421541177726
2.68,1.39648638280021
2.7,1.39865405104732
2.72,1.40072904624145
2.74,1.40271891978269
2.76,1.40460643702709
2.78,1.40635835700338
2.8,1.4079957990643
2.82,1.40951622329214
2.84,1.41090965082365
2.86,1.41217402463391
2.88,1.41331148552229
2.9,1.41423672799354
2.92,1.41495578749681
2.94,1.41551317977195
2.96,1.41588875404292
2.98,1.41612583114871
3,1.41624890136305
3.02,1.41628608846909
3.04,1.41626167008323
3.06,1.41617635270625
3.08,1.41599094543937
3.1,1.41587126407359
3.12,1.41582780415754
3.14,1.41582754154271
3.16,1.41588448063099
3.18,1.41599136354168
3.2,1.4160861398073
3.22000000000001,1.41612584699272
3.24000000000001,1.41616302871259
3.26000000000001,1.41614752499415
3.28000000000001,1.41601096051487
3.30000000000001,1.41573596982264
3.32000000000001,1.41532626171864
3.34000000000001,1.41477283071017
3.36000000000001,1.41403224635155
3.38000000000001,1.41305874811596
3.40000000000001,1.41197495334323
3.42000000000001,1.41076956548236
3.44000000000001,1.4093761692912
3.46000000000001,1.40782713748323
3.48000000000001,1.40614504522616
3.50000000000001,1.40435066600565
3.52000000000001,1.40244222964894
3.54000000000001,1.40043825994629
3.56000000000001,1.39839599571714
3.58000000000001,1.39626965911924
3.60000000000001,1.39405222101714
3.62000000000001,1.3917172323019
3.64000000000001,1.38927616939854
3.66000000000001,1.38677050117933
3.68000000000001,1.38418212191242
3.70000000000001,1.38152518025265
3.72000000000001,1.37870831361472
3.74000000000001,1.37569919866414
3.76000000000001,1.3724999850372
3.78000000000001,1.36912859525651
3.80000000000001,1.36554369697597
3.82000000000001,1.36162352347337
3.84000000000001,1.35767104074093
3.86000000000001,1.35343871176796
3.88000000000001,1.34895305304707
3.90000000000001,1.34414684607741
3.92000000000001,1.33896110196753
3.94000000000001,1.33376521143925
3.96000000000001,1.32864591363147
3.98000000000001,1.3235305358532
4.00000000000001,1.3182457319838
4.02000000000001,1.31280866632377
