"Time [ms]","FluxLinkage(PhaseA) [Wb]"
0,0.285200185524864
0.02,0.285050210443671
0.04,0.285102393579715
0.06,0.285337938140207
0.08,0.28569573543688
0.1,0.286102545616506
0.12,0.286551117157409
0.14,0.287110742350916
0.16,0.287808787436363
0.18,0.288607524964994
0.2,0.289429930923811
0.22,0.290302992278431
0.24,0.291319884872208
0.26,0.292552418620299
0.28,0.293950686852488
0.3,0.29504
0.32,0.296340554962549
0.34,0.297881301315351
0.36,0.299628055006742
0.38,0.301419631139781
0.4,0.303272871554148
0.42,0.305301108560413
0.44,0.307580317259429
0.46,0.310005863677758
0.48,0.312488267949285
0.5,0.315111833236721
0.52,0.31805770959049
0.54,0.321371384126764
0.56,0.324843535025213
0.58,0.328060556509872
0.6,0.331682224920111
0.62,0.335704579224705
0.64,0.340009380589186
0.66,0.344458816488781
0.68,0.349156450426008
0.700000000000001,0.354244
0.720000000000001,0.359752492505634
0.740000000000001,0.365584198143986
0.76,0.371675082161636
0.78,0.378278467937688
0.8,0.385577599219453
0.82,0.393743976418646
0.84,0.402278355681173
0.86,0.41066771598011
0.88,0.41996416762021
0.900000000000001,0.430119496729722
0.920000000000001,0.441151888272256
0.940000000000001,0.453034715877096
0.960000000000001,0.465899876038186
0.980000000000001,0.479631100430059
1,0.493753
1.02,0.50829
1.04,0.523028945790508
1.06,0.537406987212485
1.08,0.550893704747848
1.1,0.563764525428486
1.12,0.575990712955542
1.14,0.587369714320245
1.16,0.598365455629515
1.18,0.609201834497976
1.2,0.619861367909487
1.22,0.630623400636612
1.24,0.641726459714668
1.26,0.65313099991301
1.28,0.664726656222588
1.3,0.676526770083722
1.32,0.688339730036596
1.34,0.700429800197513
1.36,0.713128173884415
1.38,0.726225321824321
1.4,0.738850228827702
1.42,0.75113068317957
1.44,0.76348793000467
1.46,0.775978434032372
1.48,0.788168233569424
1.5,0.800346258212182
1.52,0.812629109077855
1.54,0.824934330194357
1.56,0.837011758353389
1.58,0.849126356840994
1.6,0.861122577064794
1.62,0.873162735401374
1.64,0.885187180860015
1.66,0.897237695665686
1.68,0.908914386192735
1.7,0.920329049134659
1.72,0.931797622540707
1.74,0.943428906197305
1.76,0.955078775933036
1.78,0.966692861719678
1.8,0.978289307942403
1.82,0.98989015367572
1.84,1.00142871296431
1.86,1.01283577343046
1.88,1.02404818231194
1.9,1.0351951491693
1.92,1.04629383733807
1.94,1.05746355118204
1.96,1.06777600635173
1.98,1.07790793109923
2,1.08774825672386
2.02,1.09722700742909
2.04,1.10647412345217
2.06,1.11552454310686
2.08,1.12428951033551
2.1,1.13277446827332
2.12,1.1408159657106
2.14,1.14856875436362
2.16,1.15607775027949
2.18,1.16343928780547
2.2,1.17067693260784
2.22,1.1778679808186
2.24,1.18468532931436
2.26,1.19132839146678
2.28,1.19791282640963
2.3,1.20447487514935
2.32,1.21100226954692
2.34,1.21758278852743
2.36,1.22411879781533
2.38,1.23018424377932
2.4,1.23599566394741
2.42,1.24149247112685
2.44,1.24668789205944
2.46,1.25161916099553
2.48,1.25629824021647
2.5,1.26075059001384
2.52,1.26462209104596
2.54,1.26822533625847
2.56,1.2715969403021
2.58,1.27478639655229
2.6,1.27784564743895
2.62,1.28079933101188
2.64,1.28366407131762
2.66,1.28645613095528
2.68,1.28913298937377
2.7,1.29170464260223
2.72,1.29419862377639
2.74,1.29662771061482
2.76,1.29895816402132
2.78,1.30114432382644
2.8,1.30322116138803
2.82,1.30517422528706
2.84,1.30698151780247
2.86,1.30863455600448
2.88000000000001,1.31011664503093
