"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
5.8,0.801932668774186,114.624111626819,30.4348361189301
5.9,0.82346687121141,117.654112605348,32.6243496810437
6,0.844690471119781,120.671881025176,33.0992177871252
6.1,0.865635118099876,123.691826827118,29.7108173374097
6.2,0.886624058412117,126.679270357504,29.0333480160324
6.3,0.907819877681906,129.693611077111,30.3732422090465
6.4,0.928887068719196,132.666587881815,31.0621316762095
6.5,0.949682605400907,135.638600638382,30.4743971670254
6.6,0.970323387314876,138.593805295007,29.5900616955135
6.7,0.990929469875623,141.530721662126,28.9542168290855
6.8,1.01146852911122,144.467128350018,28.6972855935214
6.9,1.03220259212557,147.443028906721,29.4130156953427
7,1.05319154116855,150.435889722542,31.320414833103
7.1,1.07419979857327,153.386912155666,31.8068512723051
7.2,1.09493534419689,156.312751855579,29.1864042614977
7.3,1.1155154722837,159.269907143559,28.4423126309622
7.4,1.13620733758534,162.247720200954,29.7656375018412
7.5,1.15676523340627,165.208250132906,30.5473867018053
7.6,1.17710971077097,168.122046606096,30.1112159388161
7.7,1.19731824083271,171.013687228879,29.2555768636417
7.8,1.21744159339905,173.899206879582,28.5832510022032
7.9,1.23752227930397,176.77970659034,28.159002704237
8,1.25777930683323,179.676971827678,28.8641903715228
8.1,1.27831044733408,182.608860487736,31.0242568663132
8.2,1.29870090860353,185.502301065279,31.6218226008329
8.3,1.31852961915017,188.328849197211,28.9835365053903
8.4,1.33800523275194,191.122728354186,27.4684551779089
8.5,1.35737487960804,193.872885042731,28.3854868343511
8.6,1.37645637934078,196.585372337881,29.1858685207951
8.7,1.39514160871859,199.244030977384,28.7710320553386
8.8,1.41343828066721,201.842060130977,27.8518739463155
8.9,1.43126723242366,204.398846044468,26.9959245032523
9,1.44863138618283,206.895371119592,26.3110360826542
9.1,1.46580158429574,209.349221979923,26.8542378925806
9.2,1.48273486269163,211.76942106938,28.5730592681905
9.3,1.49913145816886,214.136827330696,29.0837234620468
9.4,1.51484031157724,216.362322626207,26.6712653723287
9.5,1.53001171617443,218.532559909837,24.533232170321
9.6,1.54480799923204,220.647541152854,25.0224930887158
9.7,1.55918871093742,222.720391512326,25.7408164049039
9.8,1.57307411204698,224.715943609719,25.1731589839232
9.9,1.58641944111793,226.622262438866,23.9164875221953
10,1.59921026163019,228.448785933967,22.6596627673417
10.1,1.6114419259029,230.194393897931,21.5759626006338
10.2,1.62334231401826,231.889109338428,21.3417377928754
10.3,1.63497806170571,233.544697406182,22.161665782385
10.4,1.64626103411124,235.142838215049,22.4624413345111
10.5,1.65687444732124,236.659681461889,20.4535955197155
10.6,1.66655986856613,238.054475926885,18.0385898380609
10.7,1.67534438755844,239.316138895433,18.305055550322
10.8,1.68354836406937,240.493264186586,18.9518475665596
10.9,1.69112259487332,241.572969875805,18.3670202509605
11,1.69796360195891,242.55254563603,17.0500378282989
11.1,1.70408833660089,243.429269843882,15.7430407948526
11.2,1.70952667031294,244.206801490323,14.5030424204105
11.3,1.71441879738017,244.904558655146,13.9425590734324
11.4,1.71883101865629,245.53448331548,14.2705606425813
11.5,1.72283181447562,246.10754657067,14.3284867040717
11.6,1.72636263946407,246.610630903173,12.210310657659
11.7,1.72916885902438,247.018244827053,8.37632395443218
11.8,1.73122199047678,247.30712044726,6.83366919237634
11.9,1.73289409527278,247.544913550739,6.20469872042126
12,1.73429804683394,247.743824371469,4.82708841282157
12.1,1.73532375454069,247.893781315944,3.27066756427267
12.2,1.73609988705208,248.004052256849,2.15580820756388
12.3,1.7366421254131,248.078126186863,1.36765585305074
12.4,1.73695442835118,248.121096051327,0.667479233664189
12.5,1.73705890997127,248.136970528375,0.022187564409546
