"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,0.143765818972388,28.7532442709646,0.000415129188041816
0.1,0.143812336479677,28.7624672965333,0.059231926403145
0.2,0.143923449323226,28.7846898653064,0.122783455227212
0.3,0.144125077711959,28.8250155431828,0.184426845104417
0.4,0.144387266903027,28.8774533814721,0.240157555867393
0.5,0.144726899050027,28.9453798109236,0.291983327338587
0.6,0.145130718432663,29.0261436874465,0.349374721747713
0.7,0.14560229091584,29.1204581843076,0.414912198013269
0.8,0.146169695011872,29.2339390036215,0.47572201613327
0.9,0.146796883233924,29.359376648234,0.538086269407087
1,0.147521361429968,29.5042722876527,0.606992623740765
1.1,0.148314911701714,29.6629823423301,0.67799769203215
1.2,0.14922580821454,29.8451616453607,0.759630509190322
1.3,0.150235690955867,30.0471381941026,0.850724254015119
1.4,0.151369548328459,30.2739096696646,0.943343694437915
1.5,0.15260926464997,30.521852950433,1.02739384849357
1.6,0.153944961012538,30.7889922160583,1.10617595883151
1.7,0.155400761914327,31.0801523908629,1.20549076569926
1.8,0.15699455148963,31.3989102972772,1.3395690278283
1.9,0.158749835619792,31.7499671515717,1.45650100676487
2,0.160641890577659,32.1283781815149,1.56961226877462
2.1,0.162700980221052,32.5401961013211,1.70187464203311
2.2,0.164905998316168,32.9811996423489,1.84802306748584
2.3,0.1673557815341,33.4711560126669,2.03291136293495
2.4,0.170062891600846,34.0125785305341,2.26824487900871
2.5,0.173082574164404,34.6165150817611,2.53766766116822
2.6,0.176461403409135,35.2922813989415,2.82827162433749
2.7,0.18015669203602,36.0313384196512,3.07592448237901
2.8,0.184235384829716,36.8470773864072,3.38659426751255
2.9,0.188806398426369,37.7612798104511,3.96168634011907
3,0.194175439487917,38.8350879295771,4.61462387398944
3.1,0.200390769516269,40.0781563291767,5.3149102461478
3.2,0.207555254325591,41.5110516461867,6.10932430910286
3.3,0.215797837088909,43.1595730048613,7.10730501958056
3.4,0.225587684330331,45.1175261600516,8.49100145722692
3.5,0.237392989618801,47.4784780994552,10.3803929255076
3.6,0.252082078986662,50.4162922018496,12.9441532589754
3.7,0.269435166679244,53.8836211179422,15.683660398041
3.8,0.288389729592753,57.6895153230582,16.5677654791073
3.9,0.307618004968702,61.5185101826654,15.3646829136865
4,0.326253538913697,65.2368063272566,16.6893832245747
4.1,0.345953380541881,69.1939225895275,18.2928140986729
4.2,0.366040095565602,73.2023208876119,18.6740560990975
4.3,0.385589751585239,77.0974384402429,17.98848238534
4.4,0.404763559968359,80.9229031708618,17.1306038625962
