"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,0.862881506411496,28.7626987668165,0.0119595243270448
0.1,0.863152505120049,28.7717220258777,2.1308239610957
0.2,0.863812086777532,28.7937065841171,4.41735749004951
0.3,0.865006775339309,28.8335462855257,6.63334405696475
0.4,0.866558813330287,28.8852978899634,8.63487383650605
0.5,0.868567211269306,28.9522335087179,10.4966530700262
0.6,0.870958947494858,29.031935917836,12.5579144881623
0.7,0.873744978990475,29.1247896096471,14.909132242915
0.8,0.877094833876387,29.2364371944643,17.0901841369476
0.9,0.880793766141764,29.3596967425498,19.3244030834773
1,0.885047281758141,29.5014496055163,21.7830138099208
1.1,0.889690680942732,29.6562433304359,24.3169443718671
1.2,0.894987569695506,29.8329088301081,27.2168867455062
1.3,0.900841405266431,30.0280404867705,30.4353250447561
1.4,0.907369097428694,30.2457744842045,33.6913662103965
1.5,0.914469030460085,30.4826342995234,36.6322769335528
1.6,0.92208545145669,30.7361940696004,39.3692805004816
1.7,0.930333179543982,31.0107370665262,42.7623812674473
1.8,0.939171882291031,31.3055529223123,47.2547733493123
1.9,0.94879012966276,31.6264119067388,51.1561780561879
2,0.959044854492367,31.9680366787071,54.8833176482597
2.1,0.969961472227495,32.3324993136902,59.095148018435
2.2,0.981517146076683,32.7171530975175,63.6063668005684
2.3,0.993849480206474,33.1277413725442,69.1373914861459
2.4,1.00690444649685,33.5636520263601,75.6703883266036
2.5,1.02072912886962,34.0230128518938,82.5990791384277
2.6,1.0352203788225,34.5069203055101,89.3798251575434
2.7,1.05031599387215,35.0100583671967,95.1635469683027
2.8,1.06599140933935,35.5313909501222,101.136155727825
2.9,1.08194979501294,36.0656782732338,109.97180497944
3,1.09845322812208,36.6192809251126,118.668257965585
3.1,1.11536977942035,37.1801462331576,126.649301679754
3.2,1.13272994273737,37.753050893221,134.269049656965
3.3,1.1503081385731,38.3352600541057,141.427882429769
3.4,1.16811873877069,38.9351411840804,149.075377159468
3.5,1.18621538982087,39.543624990664,156.787786082723
3.6,1.204550772443,40.156963384186,164.00033738012
3.7,1.22310088392825,40.7713914356346,169.796040634031
3.8,1.24170559936422,41.385863800456,172.301480416267
3.9,1.26037991034628,42.0089035309917,172.089968084455
4,1.27894655905532,42.6325450280444,174.470521891188
4.1,1.29752257858966,43.2561639113019,176.443023243298
4.2,1.3161072748967,43.8742092468301,177.243151026635
4.3,1.33466594408498,44.486009309819,176.860371861787
4.4,1.35312148443357,45.0947723902259,176.282392465925
4.5,1.37142356192065,45.7060281147282,176.131086891292
4.6,1.38957898236599,46.3134256650847,176.790975208341
4.7,1.40758008328261,46.9148607989341,178.233501697175
4.8,1.42543768915132,47.5100911681952,180.208806210354
4.9,1.44308937666576,48.0991538280648,179.872726826295
