"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,0.172519195146211,28.7533151206289,0.000597791859040569
0.1,0.172575229806967,28.7625383020216,0.0852944561085003
0.2,0.172708566767716,28.7847611289045,0.176809201077433
0.3,0.172950523701631,28.8250872847459,0.265576224080226
0.4,0.173265154474461,28.877525746992,0.345828935395188
0.5,0.173672717907691,28.9454529859374,0.420458480756712
0.6,0.174157306918214,29.0262178218929,0.503102608210323
0.7,0.174723200762359,29.120533475456,0.597477216077173
0.8,0.175404094348608,29.234015731436,0.685043955578034
0.9,0.176156730134607,29.3594550240693,0.774849122850391
1,0.177026115960427,29.5043526691425,0.874075054011965
1.1,0.177978390449658,29.66306506396,0.976323221378531
1.2,0.179071484145058,29.8452473619497,1.09387561590049
1.3,0.180283364929887,30.0472275320129,1.22505206870677
1.4,0.181644020819127,30.2740034869621,1.35842575881327
1.5,0.183131712373576,30.5219521003378,1.47945972568102
1.6,0.184734585676242,30.7890976425067,1.59290792064622
1.7,0.186481591458041,31.0802651284427,1.73592412064325
1.8,0.188394196332414,31.3990324973314,1.92900136295546
1.9,0.19050060202694,31.7501004224295,2.09738780193053
2,0.192771144970142,32.1285244764707,2.2602729243095
2.1,0.195242145344536,32.5403580128589,2.45073734711964
2.2,0.197888276065379,32.9813795992266,2.66119993749498
2.3,0.200828157603035,33.471359849834,2.92745141555785
2.4,0.204076876567166,34.012813749448,3.26635248044893
2.5,0.207700749367385,34.6167939413964,3.65435131264057
2.6,0.211755703294306,35.2926200593272,4.07286415484912
2.7,0.216190496101011,36.0317516220684,4.42952483136888
2.8,0.221085469882003,36.8475821092974,4.87695025437306
2.9,0.226571349473584,37.7618905157696,5.70520676819169
3,0.233015004062091,38.8358290920127,6.64557354732639
3.1,0.240474320166766,40.0790464665182,7.6541231269241
3.2,0.249072678018863,41.5120991005635,8.79821911807741
3.3,0.258964087263174,43.1606558682249,10.2352902024625
3.4,0.270706373900508,45.1176491843214,12.2263715841221
3.5,0.284809325177294,47.4680899438042,14.9295631058707
3.6,0.301943238099135,50.3211606821653,18.4656842443502
3.7,0.320841038036637,53.4831415573326,21.8313541914532
3.8,0.340385814081211,56.7218999627058,22.7570726049909
3.9,0.360118849419144,60.0612028410041,21.472019521503
4,0.380112889373401,63.3731763179877,23.0374007789711
4.1,0.400402682605286,66.7265335473925,24.7325288935807
4.2,0.420505799801674,70.0869307815385,25.0319067451242
4.3,0.440291942077115,73.4279550668788,24.2313336878992
4.4,0.460094032010543,76.714333487535,23.2913948640654
4.5,0.479835367145834,79.964453276382,22.677111869986
4.6,0.499872748963413,83.2605862419966,22.7847369392645
4.7,0.520538280060752,86.7055408691322,23.9265457143584
4.8,0.541534895924787,90.2214668830629,25.9869290667831
4.9,0.562602864247661,93.7357777757139,26.2408768043672
5,0.583403363968952,97.2012418996291,22.9653231092442
5.1,0.60394596788363,100.622861716587,22.5008900893915
5.2,0.624659181533072,104.076919825153,23.8392921082814
5.3,0.64531845012895,107.523844556062,24.4506094563991
5.4,0.665777146477665,110.925753991879,23.9056963823667
5.5,0.68603105905639,114.29356744486,23.0218627144385
5.6,0.706090918789068,117.650592293381,22.5231934841091
5.7,0.72613544791323,120.994895133342,22.6550476851023
5.8,0.746701004866642,124.440805226424,23.7017913977306
5.9,0.767810529036441,127.940661153946,25.7678355459471
6,0.788977226285128,131.466080269927,26.4300677407124
6.1,0.809556727883441,134.905409609761,23.1354974332574
6.2,0.829914826431426,138.324202312461,22.3735160519018
6.3,0.850490446050015,141.741543127529,23.7112570106136
6.4,0.871053358762744,145.159393355119,24.4542914941105
6.5,0.891357916865985,148.53563259496,23.9567559824585
6.6,0.911449882146092,151.870490381095,23.1124370686615
6.7,0.931339177118097,155.1993594461,22.5051024288742
6.8,0.951096225169382,158.494366837282,22.2619409415523
6.9,0.971129415145051,161.829912722116,22.883442339055
7,0.991514472551289,165.236698714909,24.6495039580644
7.1,1.01215658711893,168.685920938379,25.2037327918952
7.2,1.03253359123713,172.04201774783,22.6870286584051
7.3,1.05257290424121,175.368508233955,21.9423900183927
7.4,1.07256031393857,178.721681834128,23.2727193284622
7.5,1.09261920103627,182.069241046843,24.1010077574831
7.6,1.11252934867869,185.388551721072,23.729762979533
7.7,1.13223553138561,188.658218151058,22.9186048432402
7.8,1.15174010939702,191.90552142952,22.2794272224088
7.9,1.17112298745956,195.1366101351,21.8599324308238
8,1.19078089982008,198.404125913483,22.4646049157589
8.1,1.21091572631152,201.76158142929,24.5107644725462
8.2,1.2311035412852,205.156772208874,25.2227027370941
8.3,1.25089288553495,208.458156811277,22.7411996889818
8.4,1.27025596752772,211.673278268158,21.277890067032
8.5,1.28939267808663,214.873225756478,22.2642018182602
8.6,1.30848072017568,218.05412723531,23.1552795654749
8.7,1.32727872811742,221.167837082118,22.8670928154224
8.8,1.34564170033979,224.209410171977,22.0773242154071
8.9,1.36356094157194,227.184427452932,21.3537165086632
9,1.38107675935345,230.10761045262,20.7870510545672
9.1,1.39865232241046,233.054758475928,21.3450153957657
9.2,1.4162846059576,236.00920524062,23.11130952246
9.3,1.43365926597446,238.90670168945,23.831893492338
9.4,1.45031528599899,241.685437259439,21.6616073917251
9.5,1.46617912976217,244.316789732145,19.6935804011236
9.6,1.48135938959248,246.857578909767,20.3430217853162
9.7,1.49610392390823,249.313911030001,21.2098253619847
9.8,1.51026604909112,251.674596606145,20.8167080138823
9.9,1.52373114607991,253.925671753652,19.7571265998575
10,1.53652585242762,256.059781568462,18.6888261529704
10.1,1.54867126817933,258.085037509531,17.7786280415497
10.2,1.56044170011745,260.047523793793,17.6350830907268
10.3,1.57193171324339,261.966686475671,18.4976974825959
10.4,1.58322637728481,263.83851051129,18.9159405223987
10.5,1.5940429247516,265.643719130407,17.1223191002757
10.6,1.60403676991455,267.327969308385,14.9688855646793
10.7,1.61330672524171,268.870036558649,15.416008342185
10.8,1.62235704869415,270.378706992719,16.2038965065473
10.9,1.63103902115558,271.824842599986,15.8221251748452
11,1.63910222610507,273.164364552809,14.7596835295743
11.1,1.64645349750684,274.389211353012,13.704086843087
11.2,1.65303458712288,275.486801894781,12.7042365728081
11.3,1.6590112965158,276.484317259144,12.3304736498389
11.4,1.66447360813486,277.395064896009,12.7970987939892
11.5,1.66952905540569,278.238975853265,12.9991456834408
11.6,1.67406153401066,278.994327964111,11.0796278654113
11.7,1.67767238863247,279.5979097863,7.5333583737062
11.8,1.68029429959641,280.03218888106,6.17650578127978
11.9,1.68250594711738,280.401269250405,5.63700883306475
12,1.68440083035711,280.713888472078,4.37917232970105
12.1,1.68576991530097,280.944229494471,2.94739454482829
12.2,1.68679721851911,281.117791611149,1.92883251160776
12.3,1.68750028744196,281.235756966591,1.21962049601163
12.4,1.68789700074132,281.30217051695,0.594808462799719
12.5,1.68802838525413,281.325060438891,0.0226636643690867
