"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,0.0862593369581924,28.7531412752536,0.000149444387414154
0.1,0.086287092314496,28.762364105046,0.0213233183201229
0.2,0.0863537588956329,28.7845862987831,0.0442016712173614
0.3,0.0864747338456907,28.8249112821803,0.0663930947776738
0.4,0.0866320446407101,28.877348213881,0.0864559733982453
0.5,0.0868358204005581,28.9452734671826,0.105113093273825
0.6,0.087078107852003,29.0260359509971,0.125773806492596
0.7,0.0873610463782669,29.1203487931638,0.149367065072093
0.8,0.0877014827555728,29.2338275856404,0.171258385017739
0.9,0.0880777888937269,29.3592629650963,0.193709290277265
1,0.0885124677984515,29.5041559334139,0.218515309311289
1.1,0.08898858899528,29.6628629991413,0.244076844184012
1.2,0.0895351162813225,29.8450387613242,0.273464296280491
1.3,0.0901410337443508,30.0470112491727,0.30625760297631
1.4,0.0908213339488344,30.2737779843742,0.339600119011942
1.5,0.0915651476322099,30.5217158789964,0.369857714284206
1.6,0.0923665472671789,30.7888490907932,0.398218817415918
1.7,0.0932400068705464,31.0800022921976,0.433971492269545
1.8,0.0941962555619057,31.3987518568014,0.482238671861307
1.9,0.0952493958306399,31.7497986135231,0.524333197083461
2,0.0963845922101434,32.1281974072684,0.565052132581699
2.1,0.097620000289994,32.5400001011354,0.612665050554711
2.2,0.0989429556449584,32.9809852208492,0.665276430292225
2.3,0.100412751540187,33.4709171877872,0.73183325224742
2.4,0.102036924998226,34.0123083430923,0.816548749247922
2.5,0.103848607469673,34.6162025054683,0.913533887957861
2.6,0.105875722575132,35.2919075447745,1.01814057443477
2.7,0.108092653073662,36.0308843831226,1.10728462020659
2.8,0.110539538944531,36.846513119786,1.21910597253772
2.9,0.113281649414173,37.760550068449,1.42609028821765
3,0.116502310605205,38.8341045960753,1.6610759117645
3.1,0.12023047890721,40.076826426158,1.91308619011832
3.2,0.124527843296268,41.509281599247,2.19895837401015
3.3,0.129471802335251,43.1572719106709,2.55807503117969
3.4,0.135344065420492,45.1146901471821,3.0560273360093
3.5,0.142427574047268,47.475853554545,3.7363019202267
3.6,0.151275126436474,50.4250538850846,4.66489524644714
3.7,0.161988284267659,53.9960717172952,5.69874164181754
3.8,0.174458243735094,58.1525813871023,6.08484457974864
3.9,0.187101118807554,62.3669836390766,5.55816496911426
4,0.198889494231676,66.2964728780033,6.12459105019258
4.1,0.212500454571872,70.833416939142,6.83897957235182
4.2,0.227025239252565,75.6750377810567,7.03656464863724
4.3,0.241205994375358,80.4017029665144,6.76664452586763
4.4,0.255059489295969,85.0192730249865,6.41740135269387
4.5,0.267994270066861,89.3306835925413,6.15243528126554
4.6,0.280558252144453,93.5185756589334,6.07363399247122
4.7,0.293727044027064,97.9083224439534,6.41621755657578
4.8,0.307762262126667,102.586885065724,7.22577312440101
4.9,0.323329771602489,107.776185455075,7.45121238110619
5,0.337851535757841,112.617109178303,5.84275772896759
5.1,0.349603233942059,116.534258870422,5.82439624138557
5.2,0.362334081490826,120.777846218001,6.46701484858441
5.3,0.376223334824224,125.407406931695,6.7392916037245
5.4,0.389981346478191,129.992883920764,6.54930859600099
5.5,0.403391358753786,134.46257631495,6.20333019922112
5.6,0.415940264330408,138.645619689993,6.00741669998827
5.7,0.428465879284002,142.820691248815,6.03935848342119
5.8,0.441503202259554,147.166535832786,6.35916554467511
5.9,0.455394093031264,151.797239163226,7.2098681048159
6,0.471064618861777,157.020648249377,7.6523148910914
6.1,0.486071937393909,162.023236404086,5.97475653148412
6.2,0.498043533919535,166.01367030783,5.78837405640635
6.3,0.510538362319805,170.178323700491,6.41732839285396
6.4,0.524447673936003,174.814529681277,6.78089663896815
6.5,0.538418539465353,179.471469255003,6.60723763714682
6.6,0.551872784165687,183.956037128076,6.25369613755091
6.7,0.564556621429818,188.184079984152,6.02249390334741
6.8,0.576959315407829,192.3185161298,5.9337985133179
6.9,0.589735367164327,196.577312478564,6.13690119000461
7,0.603135544114684,201.044470216313,6.82428244634612
7.1,0.618188990571284,206.061786829942,7.14714563964493
7.2,0.632477800946758,210.823898233765,5.89641304174758
7.3,0.644386908830692,214.793600464287,5.70537107733592
7.4,0.656733013646797,218.909860400599,6.33493694573608
7.5,0.670492030889824,223.49659326513,6.71366954708014
7.6,0.684413547358399,228.137225093153,6.57947616577988
7.7,0.697720736874108,232.572644217971,6.24533158160754
7.8,0.710353923622388,236.783318845461,5.99183206006886
7.9,0.722474134577235,240.823556740712,5.81192299155998
8,0.734994188207584,244.997005204111,5.99975719480496
8.1,0.748515024245023,249.504446496364,6.84864003191514
8.2,0.763682740873459,254.560454443926,7.29264133468494
8.3,0.778314083892952,259.437585889361,6.04188505957523
8.4,0.790228374592385,263.408629421411,5.515303850484
8.5,0.801950199108887,267.316018321747,6.03624566043855
8.6,0.815148213812153,271.714869226645,6.48466769884794
8.7,0.828645389975644,276.212901132412,6.40646357785741
8.8,0.841568059686576,280.519421889443,6.10322274749385
8.9,0.853877176631501,284.621969931516,5.85162658664899
9,0.865700783556455,288.563235506982,5.64856160067239
9.1,0.877978316355418,292.655953987905,5.86897768462759
9.2,0.891133723947035,297.041610228876,6.68870594625224
9.3,0.905915660727016,301.968568557137,7.18659300085209
9.4,0.92045090363811,306.81324268505,6.14591435166953
9.5,0.932389145771811,310.792530021563,5.39725712739115
9.6,0.943677300930058,314.555997974867,5.86980254098976
9.7,0.956594128246487,318.861956899465,6.42841700447725
9.8,0.969990984482632,323.327976169865,6.41062086234361
9.9,0.982848107002013,327.613924570214,6.11192485860394
10,0.995091568286982,331.695098910139,5.81599402788806
10.1,1.00688425252812,335.626104273718,5.59072873456013
10.2,1.01878400949295,339.592946505434,5.66294503598135
10.3,1.03112772232112,343.707700520957,6.20657780408375
10.4,1.04460026358807,348.198454132207,6.61877573279381
10.5,1.05801878721494,352.672013573412,5.88705705370427
10.6,1.06935459724872,356.451015793597,5.09326798502864
10.7,1.07984627941552,359.948751848337,5.53122833206952
10.8,1.09184086804843,363.947429109839,6.08897713765616
10.9,1.10432450109026,368.109277225194,6.08853431595979
11,1.11619567550141,372.066830318682,5.76518167714552
11.1,1.12760753782485,375.870947537455,5.43739876315104
11.2,1.13826624144499,379.423740305609,5.13644386551845
11.3,1.14882192121658,382.942071975902,5.11646622386006
11.4,1.15957510857187,386.526232504121,5.53571161073366
11.5,1.17110034539416,390.367452779305,5.85232046137191
11.6,1.18243429847571,394.145071215609,4.96669683822727
11.7,1.1907665323482,396.921726866222,3.30611470633002
11.8,1.19640209903791,398.800244442199,2.76436072866515
11.9,1.20154457025801,400.51410029962,2.58437355412643
12,1.20615370071582,402.050310530461,2.01501409631528
12.1,1.20925701490617,403.084635014391,1.34435233333398
12.2,1.21161431161698,403.870245353604,0.872124895335271
12.3,1.2131611886397,404.385707492312,0.551961170776433
12.4,1.2140186585729,404.671503570869,0.270376244501608
12.5,1.21430157242151,404.765787237372,0.0129432911889045
