"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,0.230026314550833,28.7535143491179,0.00106276744081752
0.1,0.230101953851184,28.7627402053085,0.151637415951322
0.2,0.230279746869921,28.7849642796408,0.314333382626226
0.3,0.230602375801151,28.825292795852,0.472144710641568
0.4,0.231021909172828,28.8777343434647,0.614819340092203
0.5,0.231565360346842,28.9456655938588,0.747496822391332
0.6,0.232211516113626,29.0264349270718,0.894422927326984
0.7,0.232966086202764,29.1207560309866,1.06220408918539
0.8,0.233873998437721,29.2342448851194,1.21788205150758
0.9,0.234877573460847,29.3596915939586,1.37753980790329
1,0.236036828553268,29.5045982383861,1.55394694891105
1.1,0.237306611921138,29.6633208548327,1.73572705436375
1.2,0.238764172513365,29.8455155551036,1.94471662122835
1.3,0.24038013266238,30.0475103313876,2.17792925636265
1.4,0.242194484023612,30.2743040658921,2.41504957318869
1.5,0.244178239384291,30.5222734342467,2.63023221343694
1.6,0.246315590989486,30.7894424764743,2.83192878913972
1.7,0.248645149096786,31.0806374053736,3.08619840391674
1.8,0.251195562331852,31.3994394036413,3.42947753391428
1.9,0.254004436309002,31.7505492796261,3.72885807452134
2,0.257032217357378,32.1290226103153,4.0184601136095
2.1,0.260327350708886,32.5409142506504,4.35710358057591
2.2,0.263856053153972,32.9820030513592,4.73131124013212
2.3,0.267776545807118,33.4720663439747,5.20472181558081
2.4,0.27210898551762,34.0136225439011,5.80732652557394
2.5,0.276941833965747,34.6177302963705,6.49725098622099
2.6,0.282349651317904,35.2937106781836,7.24144500401424
2.7,0.288264138723888,36.0330272471216,7.87566952867456
2.8,0.294792512221816,36.8490785116394,8.67130717151148
2.9,0.302108934244636,37.763630725303,10.1441033974967
3,0.310702323693496,38.8378056129965,11.8161308736346
3.1,0.320648395636609,40.081033821247,13.6088687185624
3.2,0.332101162725251,41.512561929355,15.6394031181499
3.3,0.34521613901791,43.151582923225,18.172671051671
3.4,0.360488220774152,45.0610554615078,21.5897889993214
3.5,0.377708519307377,47.2123577685759,25.8209610086086
3.6,0.396218645113333,49.5290092750487,30.3986659312134
3.7,0.415458736799285,51.9239267060345,34.2535143443007
3.8,0.435261045028654,54.3854503623299,35.3974920544205
3.9,0.455629474551052,56.9629694075466,34.353798749123
4,0.475982487949621,59.5137858837128,36.0036305280385
4.1,0.496305683234993,62.0207390104372,37.580807277497
4.2,0.516409482482969,64.5248249411401,37.7913087573931
4.3,0.536584959709099,67.0436895589283,37.0031730371135
4.4,0.556871810355894,69.6071609050878,36.1211187823949
4.5,0.577314062778534,72.2105202068151,35.6167011922293
4.6,0.598037385730846,74.8321609039251,35.9169815788202
4.7,0.619051456114258,77.4571246536482,37.2963350139326
4.8,0.640094346722211,80.0707073614813,39.4205035537183
4.9,0.66096337870151,82.6547844166138,39.4681969599936
5,0.682067516917875,85.2717546522541,36.2684761036298
5.1,0.703173967177193,87.9048910389,35.9657803059145
5.2,0.724495458954084,90.5492864758589,37.2490998225704
5.3,0.745551817303147,93.1809214212593,37.7544247847775
5.4,0.766470147824189,95.8223716776667,37.0992332450132
5.5,0.787346936492609,98.4761420906951,36.1860847007878
5.6,0.808349120227747,101.117923542231,35.7002520272658
5.7,0.829491541719861,103.735647178877,35.9493318458185
5.8,0.850930362708079,106.394018285299,37.264273224945
5.9,0.872405902609577,109.079167997485,39.4441985434712
6,0.893560895097838,111.745845194019,39.7964517482855
6.1,0.914725539484835,114.380920861853,36.434524861482
6.2,0.935984302995455,117.016658569301,35.8225034958111
6.3,0.95733992177084,119.676568295466,37.1366178858137
6.4,0.978498852716138,122.322235360096,37.7515872732865
6.5,0.999473539071041,124.951062537418,37.1180949235284
6.6,1.02042373386126,127.560488384937,36.2251192068561
6.7,1.04138442086371,130.166747343737,35.583548441805
6.8,1.06229140459633,132.760289952705,35.3224365327874
6.9,1.08337351790849,135.38032490848,36.100163253506
7,1.10461557569089,138.028633436364,38.0857002117882
7.1,1.1256714146287,140.64560069446,38.4709065171699
7.2,1.1466001233687,143.266238600853,35.7991772597301
7.3,1.16751351288364,145.929388121468,35.0909635267281
7.4,1.18856397669933,148.58684384498,36.3992184807407
7.5,1.20946550066479,151.200969643997,37.1236584162832
7.6,1.23017483083899,153.781769180117,36.6309795475701
7.7,1.25072945173261,156.363681428631,35.7342081335651
7.8,1.27119590335772,158.93949234812,35.0469772575459
7.9,1.29161965085015,161.493660658332,34.6152207935606
8,1.31207372628836,164.05392074463,35.3711089897969
8.1,1.33261033565675,166.608244652016,37.5709683033125
8.2,1.35279168856885,169.086894112595,38.0047932668119
8.3,1.372482775944,171.560785690103,35.2062135651251
8.4,1.39197170908735,173.994998255437,33.6687012067178
8.5,1.41131211781806,176.400856245519,34.5105716405877
8.6,1.43023949289872,178.751545139896,35.1813014623111
8.7,1.4486195517364,181.037304837104,34.6108275495688
8.8,1.46646519156029,183.29439820246,33.5277817600912
8.9,1.48383023297384,185.491959853773,32.5251694848515
9,1.50075889475574,187.609033882803,31.7019546747036
9.1,1.51747657222966,189.687856270444,32.1881695932021
9.2,1.53398723647067,191.736246295472,33.8267316040441
9.3,1.5500714942661,193.721394535207,34.1426753403589
9.4,1.56556210235393,195.665161722853,31.5370777970708
9.5,1.58067460115241,197.574264064737,29.3084904872064
9.6,1.59554683585433,199.441696690978,29.6817732781129
9.7,1.61003170127326,201.255246256007,30.2593034388828
9.8,1.62400384304393,203.001102392195,29.5311955768331
9.9,1.6374192847668,204.673314400282,28.0997979345344
10,1.65016567993974,206.264729771302,26.652917153728
10.1,1.66210186537411,207.758347324057,25.3690495072552
10.2,1.67331138304363,209.154608319293,24.9764564069809
10.3,1.68382191752689,210.451934126088,25.6448716057434
10.4,1.69361308799527,211.664309034519,25.7094281435832
10.5,1.70261441336671,212.792466243297,23.4234734520332
10.6,1.71083256191559,213.820890142275,20.7315150684911
10.7,1.71834450564395,214.772826049812,20.7860056467337
10.8,1.72538605610696,215.655753890466,21.268629903987
10.9,1.73194323770424,216.475844438837,20.4996328377385
11,1.73795560649616,217.232889355054,18.9798174317478
11.1,1.74342750989058,217.91629934096,17.4804422673561
11.2,1.74836465174233,218.532593014222,16.0563990438659
11.3,1.75286190303855,219.095927416908,15.3482439993862
11.4,1.75696082155771,219.610424798802,15.5564152032522
11.5,1.76070387048176,220.077097671859,15.4881433029107
11.6,1.76402465113244,220.492701188548,13.1968784854072
11.7,1.76670607137757,220.835377702441,9.12123132772276
11.8,1.76870471554302,221.07872393014,7.40296641530333
11.9,1.77027921867356,221.27665441138,6.67457582313296
12,1.77154113933799,221.436141294689,5.19266644909917
12.1,1.77245612215291,221.553275664592,3.53668225456993
12.2,1.77314197257111,221.637187138343,2.34487887063137
12.3,1.77361781313827,221.695315276967,1.49132458385074
12.4,1.7738938398449,221.7292414867,0.729304741434682
