"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
4.7,2.0983682358065,26.2301359460508,338.800218610152
4.8,2.10488055714777,26.3119836070587,339.360588102972
4.9,2.11138133470798,26.3936054840447,337.3379740872
5,2.11791807344487,26.4754077811933,332.244657379957
5.1,2.12441895109488,26.556488793555,330.752344642256
5.2,2.13094234359963,26.6377972294878,330.151116854182
5.3,2.13746327685933,26.7190915481489,328.690030700772
5.4,2.14397602750817,26.8002362217976,325.890122746515
5.5,2.15048149046813,26.8812555224795,322.683712532633
5.6,2.15697472628081,26.9622412989493,319.968064653313
5.7,2.16345760456733,27.043209568689,318.079459725404
5.8,2.16992925191553,27.1239982443661,317.035719968661
5.9,2.17640134984034,27.2048452563733,316.778706786448
6,2.18284208731075,27.2853741717065,314.149813301518
6.1,2.18927160184369,27.3659125379253,307.988553250504
6.2,2.19566457659742,27.4460884182132,304.97600662256
6.3,2.20205683632337,27.526217764352,303.530630798056
6.4,2.20842956621904,27.6060620781874,301.310309869799
6.5,2.2147825277749,27.6856119481155,297.797831379377
6.6,2.22110491296829,27.764661992123,293.907145493889
6.7,2.22740165853817,27.8432648300475,290.349035027651
6.8,2.23367142790446,27.9215958116328,287.396810100902
6.9,2.23991124455362,27.9995924746531,285.206329351643
7,2.24613313229491,28.0771119777102,284.112426963702
7.1,2.2522753082444,28.1533151411247,280.98323025411
7.2,2.25839018095297,28.2290219158597,275.256176945365
7.3,2.26442393227357,28.3038668979169,271.513464778035
7.4,2.27040995296228,28.3784255844951,269.252636858715
7.5,2.2763338516412,28.452646778187,266.371639667931
7.6,2.2821923435242,28.5263682831936,262.303881606241
7.7,2.28798756114573,28.599389924483,257.752339021971
7.8,2.29371487117962,28.6714949675169,253.421593200217
7.9,2.2993876203165,28.7427405274324,249.518375643758
8,2.30499024932156,28.8128410178971,246.646007359553
8.1,2.3105470907369,28.8822102618634,244.880001862824
8.2,2.31601726064094,28.9505355994492,241.159504492093
8.3,2.32144053114961,29.0183122601077,234.63145012789
8.4,2.32678077522072,29.0850850652081,229.465322243421
8.5,2.33205866943672,29.1512068319687,226.34271952803
8.6,2.33728174545211,29.2166861027155,222.991052623069
8.7,2.34243522983403,29.2813910423139,218.536807112475
8.8,2.34752889756619,29.3450508332456,213.598659574714
8.9,2.35254523789254,29.4073782227831,208.793249681663
9,2.3575047357646,29.468822817223,204.282766812365
9.1,2.36236829403536,29.5289022700906,201.076460913715
9.2,2.36716709451119,29.5882596426099,198.724976102249
9.3,2.37186538231164,29.6469065178584,194.736129440196
9.4,2.37647844774553,29.7051094820791,188.079610810952
9.5,2.38099714935447,29.7622143849922,181.930479904339
9.6,2.38542527931606,29.8179447410812,177.93973790857
9.7,2.38976481003945,29.8723573722084,173.903536086736
9.8,2.39400464579303,29.925506747931,168.717429798897
9.9,2.39815538269698,29.9776094320524,162.842634449422
10,2.40219655462357,30.0282627833717,157.024309322228
10.1,2.40614463362795,30.0776858140242,151.390727068974
10.2,2.40997964713009,30.1255437467501,146.897353973585
10.3,2.41371361090514,30.1719085904646,143.379779263882
10.4,2.41733543512903,30.2171430923892,138.880780997841
10.5,2.42085139476292,30.2609461576167,132.131419319716
10.6,2.42426000386127,30.3032987641016,125.209323703247
10.7,2.4275568730853,30.3443891775103,120.841813371117
10.8,2.43074048518041,30.3843220526587,116.556005463447
10.9,2.43380064613452,30.4229758761296,110.892281910485
11,2.43674863059506,30.4599527732597,104.345494358339
11.1,2.439565610282,30.4946937731848,97.7561894837495
11.2,2.44225795732334,30.5277223229074,91.0359921416144
11.3,2.44480773118819,30.5592330983905,85.1066288398378
11.4,2.44721484181615,30.5888718874605,80.155835562399
11.5,2.44946350870921,30.6171671047335,74.5967675844742
11.6,2.45155608579013,30.6431448637956,66.3497636192518
11.7,2.45349569399279,30.6673530529,56.0576848786345
11.8,2.45527261261052,30.6901657072858,47.7334712321612
11.9,2.45685214549302,30.7099340164936,40.9865489952254
12,2.45823079659822,30.7271734901294,33.6299570372522
12.1,2.45942285071842,30.7415438880964,26.017379507876
12.2,2.46039185202733,30.7535335479029,19.0914881381092
12.3,2.46112882409599,30.7628579352896,12.6223788430301
12.4,2.46159727810403,30.768524469561,6.29253232399514
12.5,2.46176714348539,30.7706546058289,0.132594846905904
