"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,0.40259159507282,28.7565850947633,0.00325632766152349
0.1,0.402721208140213,28.7658068250334,0.464496512468768
0.2,0.403032578216811,28.7880477730664,0.962883148002145
0.3,0.403597612477446,28.8284076709078,1.44631163265708
0.4,0.404332362711203,28.8808901854492,1.88337165758349
0.5,0.405284139446296,28.9488744052039,2.28979944528317
0.6,0.406415797499534,29.029707200682,2.73989089866966
0.7,0.407737346870907,29.1241036964742,3.25388635990564
0.8,0.409327488003225,29.2376855455948,3.73079975905985
0.9,0.411085190857383,29.3632360325071,4.21990889952861
1,0.41311558505701,29.5082642696554,4.76034713610144
1.1,0.415339599351303,29.6671223968717,5.31726254879556
1.2,0.417892563619113,29.8494767843057,5.95756646274549
1.3,0.420723049459842,30.0516537675676,6.67211814679874
1.4,0.423901116628004,30.2786578942465,7.39867250332698
1.5,0.427376010359337,30.526863272211,8.05802894693075
1.6,0.431120033318985,30.7942915950892,8.6760717313043
1.7,0.435200824353414,31.0857741552435,9.45524735631617
1.8,0.439668516943941,31.4048921232695,10.5072245704286
1.9,0.444589083307368,31.756357740811,11.4247203030855
2,0.449893147530968,32.1352159617914,12.3122733904601
2.1,0.455665461675717,32.5475199938383,13.3501200697981
2.2,0.461846694257919,32.9890335159587,14.4969283328204
2.3,0.468713234860469,33.4794946179927,15.947636110315
2.4,0.476299182292852,34.0213444415968,17.7937625532074
2.5,0.484756043329747,34.6253946942673,19.9059681769011
2.6,0.494202795866214,35.3001571253172,22.1792239920582
2.7,0.504508137948073,36.0361310770693,24.110293158624
2.8,0.515818133285816,36.8439124182982,26.5111838248737
2.9,0.528287540718835,37.7347417729384,30.8779261037667
3,0.542390791906685,38.7420897072639,35.5760874162257
3.1,0.557707200136686,39.8383929822157,40.1293891434371
3.2,0.574071754100081,41.0012435322627,44.7341676687763
3.3,0.591168569759263,42.2275474190752,49.5928438890565
