"Time [ms]","FluxLinkage(PhaseA) [Wb]"
8,0.103831421034709
8.1,0.103683554156637
8.2,0.103562722502402
8.3,0.103518813554043
8.4,0.103526145837462
8.5,0.103596402817293
8.6,0.103741571063124
8.7,0.103892705711747
8.8,0.104108099484748
8.9,0.104380422250531
9,0.104714179519337
9.1,0.105097902257627
9.2,0.105545596081985
9.3,0.106029485475559
9.4,0.106589624224761
9.5,0.107214829621876
9.6,0.107921987985517
9.7,0.108750941733603
9.8,0.109580333042616
9.9,0.11050050415519
10,0.111526120005221
10.1,0.112645148730043
10.2,0.113886346001096
10.3,0.115239801964348
10.4,0.116636645913455
10.5,0.118192396696414
10.6,0.119903068550474
10.7,0.121805595167931
10.8,0.124062143000273
10.9,0.12631981796851
11,0.128751317628691
11.1,0.131608374789839
11.2,0.134766962346453
11.3,0.138465918881297
11.4,0.14279092075545
11.5,0.14765749337634
11.6,0.153374514392655
11.7,0.160162330143898
11.8,0.168729316323526
11.9,0.179555747332471
12,0.191027590619985
12.1,0.20389404484186
12.2,0.218959002743249
12.3,0.233835102979966
12.4,0.249926954910269
12.5,0.266771574398821
12.6,0.28423570425433
12.7,0.30089427628435
12.8,0.316476883871106
12.9,0.332025655355059
13,0.347694157075062
13.1,0.364408046833574
13.2,0.38147373796721
13.3,0.398779758898827
13.4,0.414175738476241
13.5,0.42966672863802
13.6,0.445843738521468
13.7,0.462742723989772
13.8,0.479220496946759
13.9,0.494717100340786
14,0.510084035445951
14.1,0.525901332574089
14.2,0.542271742564502
14.3,0.559109266133285
14.4,0.576365179891108
14.5,0.59199463307444
14.6,0.60728067133946
14.7,0.623425593626943
14.8,0.640252305698794
14.9,0.656825379338584
15,0.672250575853747
15.1,0.687624111004126
15.2,0.703095482179202
15.3,0.719197015844408
15.4,0.73535124622103
15.5,0.75197263568792
15.6,0.767545243593477
15.7,0.78255364174681
15.8,0.798568190854647
15.9,0.815076458989024
16,0.831414171412607
16.1,0.846797481416588
16.2,0.862031570798787
16.3,0.877335357039952
16.4,0.893300584130964
16.5,0.9095423484835
16.6,0.926325646656461
16.7,0.942119826513525
16.8,0.956580498764657
16.9,0.972097426330078
17,0.988123594941972
17.1,1.00420960473397
17.2,1.01929811983819
17.3,1.03407709090277
17.4,1.0489546213459
17.5,1.06445877370956
17.6,1.08023919547258
17.7,1.09662250113906
17.8,1.11213784782069
17.9,1.12587299873314
18,1.14121703030513
18.1,1.15733447234964
18.2,1.17352861573383
18.3,1.18853400725477
18.4,1.2030506550461
18.5,1.21729010998531
18.6,1.23188997318781
18.7,1.24645323729948
18.8,1.26163716498887
18.9,1.27651662897705
19,1.28945874129367
19.1,1.30405140421658
19.2,1.3190403647071
19.3,1.33393914247686
19.4,1.34787239439531
19.5,1.36102497229946
19.6,1.3738253249122
19.7,1.38645089478331
19.8,1.39921219236363
19.9,1.41232524512521
20,1.42373631208221
20.1,1.43161710790494
20.2,1.4389059240467
20.3,1.44451854719465
20.4,1.44912609416047
20.5,1.45245213692606
20.6,1.45434282696594
20.7,1.45547480504494
20.8,1.45578777425327
20.9,1.45540814485988
21,1.45422383435726
21.1,1.45270412490219
21.2,1.45026603041912
21.3,1.44670261749095
21.4,1.44137954767289
21.5,1.43486233996735
21.6,1.42801136626119
21.7,1.41922091536339
21.8,1.40625747338374
21.9,1.39180495977001
22,1.37863995763423
22.1,1.36600621229299
22.2,1.35367077139638
22.3,1.34054172764281
22.4,1.32646759514652
22.5,1.31159809638079
22.6,1.29678955598017
22.7,1.28358918650082
22.8,1.27083005388395
22.9,1.25520993162204
23,1.23841638564702
23.1,1.22351446637114
23.2,1.20910305348643
23.3,1.1951789413692
23.4,1.18073093888089
23.5,1.16539991804541
23.6,1.14946725998049
23.7,1.13352867503653
23.8,1.11927033288311
23.9,1.10587315724214
24,1.08898377912575
24.1,1.07105834587742
24.2,1.05512762585843
24.3,1.04025478605376
24.4,1.02603484825007
24.5,1.01154862937454
24.6,0.996166453612201
24.7,0.980184894192882
24.8,0.963849676863089
24.9,0.948962312360791
25,0.935345172987238
25.1,0.918622659499654
