"Time [ms]","FluxLinkage(PhaseA) [Wb]"
5,0.522321854168235
5.1,0.502612531464199
5.2,0.485260498776754
5.3,0.470039565352329
5.4,0.456530750689464
5.5,0.445022599408551
5.6,0.434932284521823
5.7,0.425950002747561
5.8,0.418290703024516
5.9,0.41058822237743
6,0.403558812516787
6.1,0.397547891470962
6.2,0.391995781202741
6.3,0.387016285850693
6.4,0.382479552264805
6.5,0.378057242069477
6.6,0.374064213295323
6.7,0.370458695760554
6.8,0.367176439145666
6.9,0.364249441442264
7,0.361475069385352
7.1,0.358852531577722
7.2,0.356622694118677
7.3,0.354600466505612
7.4,0.35282755950817
7.5,0.351290933768016
7.6,0.349839462156537
7.7,0.348621482185165
7.8,0.347590938319928
7.9,0.346760673327866
8,0.34611437711883
8.1,0.345621399391707
8.2,0.345218554538027
8.3,0.345072165874813
8.4,0.3450966121388
8.5,0.34533084595184
8.6,0.345814829337657
8.7,0.34631870846588
8.8,0.347036829110089
8.9,0.347944751474534
9,0.349057505215712
9.1,0.350336852349764
9.2,0.351829489451322
9.3,0.353442812476416
9.4,0.355310373272363
9.5,0.357394892704001
9.6,0.35975269344923
9.7,0.362516644603989
9.8,0.365282070679651
9.9,0.368350235824576
10,0.371770073412015
10.1,0.37550148472218
10.2,0.379640428343129
10.3,0.384153850913503
10.4,0.388812098888101
10.5,0.39400051589989
10.6,0.399705932326348
10.7,0.406051708316916
10.8,0.413579013590419
10.9,0.42111055900516
11,0.429222492459758
11.1,0.438754632082809
11.2,0.449291888854648
11.3,0.461622111085782
11.4,0.475995095748317
11.5,0.492015631609864
11.6,0.510180356126674
11.7,0.529972028129487
11.8,0.55080460227586
11.9,0.57376429180469
12,0.596502354075704
12.1,0.619441572888818
12.2,0.643821975620889
12.3,0.66825850133147
12.4,0.692423525693183
12.5,0.716678302944154
12.6,0.741028025372468
12.7,0.765654585153249
12.8,0.790527073876456
12.9,0.815548513612667
13,0.840855965085058
13.1,0.86596170217653
13.2,0.89057133810251
13.3,0.915941987449527
13.4,0.941475774735222
13.5,0.966841282923611
13.6,0.992243568068184
13.7,1.01751570671385
13.8,1.04281308905288
13.9,1.06827072627377
14,1.09381561223028
14.1,1.11943677748465
14.2,1.14494645857349
14.3,1.16999994752314
14.4,1.19552115941626
14.5,1.22130082409409
14.6,1.24692640401294
14.7,1.2723727808855
14.8,1.29773722928323
14.9,1.32299861837941
15,1.34829809497878
15.1,1.37367914157786
15.2,1.39907723273927
15.3,1.42449224411929
15.4,1.44928334661125
15.5,1.47439932143643
15.6,1.49982830066654
15.7,1.52518179219938
15.8,1.55030621618638
15.9,1.57513433828454
16,1.59966980963618
16.1,1.62408290690239
16.2,1.64842950640138
16.3,1.67265702060018
16.4,1.69662577013418
16.5,1.71970318226668
16.6,1.74260423499256
16.7,1.76525048601581
16.8,1.78743160800175
16.9,1.80904024838409
17,1.83019545286102
17.1,1.85094194308178
17.2,1.87141184186359
17.3,1.89164498825908
17.4,1.91164093007593
17.5,1.93133823808851
17.6,1.95032187899216
17.7,1.96891060638491
17.8,1.98693639166926
17.9,2.0040729814577
18,2.02006990970483
18.1,2.03503607319979
18.2,2.04898076101018
18.3,2.06203080994619
18.4,2.07428741809407
18.5,2.08581601985226
18.6,2.09670657628755
18.7,2.10690930272212
18.8,2.11654865128506
18.9,2.12567817150632
19,2.134245633413
19.1,2.142151726835
19.2,2.14957472574807
19.3,2.15645708320127
19.4,2.16280420788041
19.5,2.16861847476032
19.6,2.17396076834209
19.7,2.17884592280604
19.8,2.18332683255672
19.9,2.18738663047033
20,2.19086720990043
20.1,2.1936584676009
20.2,2.19596447105947
20.3,2.19774219055273
20.4,2.19906800080521
20.5,2.19999291925196
20.6,2.20059640614555
20.7,2.20097674770158
20.8,2.20113433028784
20.9,2.20106998968246
21,2.20080316877994
21.1,2.20031705764573
21.2,2.1995905681949
21.3,2.19854006184516
21.4,2.19704119785933
21.5,2.19509178676424
21.6,2.19269761734727
21.7,2.18967282187164
21.8,2.18592731565577
21.9,2.18166556533286
22,2.17702328342626
22.1,2.17197919221993
22.2,2.16650437453423
22.3,2.16051117669585
22.4,2.15397503382122
22.5,2.146900849947
22.6,2.13931716637629
22.7,2.13124949280981
22.8,2.12263867491517
22.9,2.11338310011281
23,2.10346406978387
23.1,2.09296428691303
23.2,2.08193362374097
23.3,2.07024506928212
23.4,2.05775802551778
23.5,2.04442355346441
23.6,2.03014550968012
23.7,2.01482014505372
23.8,1.99839736641711
23.9,1.98108077224822
24,1.96289417731205
24.1,1.94407162852365
24.2,1.92463294466119
24.3,1.90486941860655
24.4,1.88491213348061
24.5,1.86466213438651
24.6,1.84411074643257
24.7,1.82322760864314
24.8,1.80194397204544
24.9,1.78009544246085
25,1.75790267835118
