"Time [ms]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
8.3,34.5063252863361,-0.0154764744596121
8.4,34.5087694023512,0.0333978664506452
8.5,34.5321885727888,0.0811386274756218
8.6,34.580578350801,0.129827507510158
8.7,34.6309569402889,0.168669133146434
8.8,34.70275539959,0.209325389809876
8.9,34.7935303396139,0.250825669326506
9,34.9047836129201,0.300401435772985
9.1,35.0326921895061,0.347939802618764
9.2,35.1819246433976,0.395083472740067
9.3,35.3432224021774,0.444088962874943
9.4,35.5299368480489,0.499713688860122
9.5,35.7383403945894,0.561135154853364
9.6,35.9740619013979,0.629763011570767
9.7,36.2503823345848,0.706881314894903
9.8,36.526848667679,0.766463799098153
9.9,36.8335753224895,0.828866933172183
10,37.1754507211928,0.895357819836274
10.1,37.5484642339633,0.991167560988756
10.2,37.962201322829,1.08545810809571
10.3,38.4133586636409,1.17770336538171
10.4,38.8789790197126,1.26261843056234
10.5,39.3975694360081,1.37197718953518
10.6,39.9678016837164,1.5133999056441
10.7,40.6019880560224,1.68566057809939
10.8,41.3541873660275,1.91121918314279
10.9,42.1067661884257,2.08775972385116
11,42.9172929368003,2.26444715974183
11.1,43.8696906666173,2.49110431292154
11.2,44.9226198523517,2.85134853393909
11.3,46.1557264295967,3.35453114260962
11.4,47.5975763103619,3.88638333719055
11.5,49.2200207953269,4.45706656975632
11.6,51.1260572553971,5.22366378054913
11.7,53.3890733455713,6.24909089099341
11.8,56.2450748184898,7.80685871352539
11.9,59.8537018511233,9.91538532202018
12,63.6739296126628,11.4314818032872
12.1,67.9449292975334,11.9862876486505
12.2,72.9071624962577,12.0709760202013
12.3,77.8205236792576,12.4133534470829
12.4,83.0693709421705,13.8758946429839
12.5,88.5025894653145,14.5201853098419
12.6,94.0810036863433,14.1584319761967
12.7,99.3879580642178,13.296787484823
12.8,104.413148181149,12.8686175795259
12.9,109.467993564957,13.1584588735105
13,114.599676599454,14.1097302312795
13.1,120.001428063759,14.8565526624774
13.2,125.483687161354,14.3093865174218
13.3,131.030503349905,13.0437558708227
13.4,136.170812289912,12.0683051416832
13.5,141.264132703274,13.09624812926
13.6,146.490762922858,14.0850688666409
13.7,151.891929209859,13.9025168971788
13.8,157.16902089988,13.2190157432699
13.9,162.181997638364,12.7449009601213
14,167.186603499828,12.968642779482
14.1,172.331613863387,13.9348165653494
14.2,177.601606892096,14.6974426558157
14.3,182.979855101078,14.2948146906901
14.4,188.458276064909,13.09191268109
14.5,193.640455504699,12.0181438316965
14.6,198.69800759383,12.8760774433595
14.7,203.899245671499,14.0625463543625
14.8,209.262235720771,13.9720536887676
14.9,214.557444224982,13.2553418080338
15,219.568125960263,12.7108602322944
15.1,224.551116906574,12.7096835798221
15.2,229.578084095605,13.4627271985137
15.3,234.755948561336,14.2319608968106
15.4,239.926887995463,13.9092676909451
15.5,245.2085346794,12.9120552266009
15.6,250.315617398007,11.9823658165256
15.7,255.263121403718,12.6441531723995
15.8,260.39732269611,13.8673524807383
15.9,265.656412364216,13.779708256066
16,270.869782358871,13.0717215461407
16.1,275.849652575797,12.5657198763762
16.2,280.787984772731,12.517966914418
16.3,285.771815540622,13.3596467400684
16.4,290.904483372878,14.2563005494263
16.5,296.085447287568,14.0940351055812
16.6,301.378727279204,13.0576600709031
16.7,306.49634970638,11.8969539385578
16.8,311.293855024929,12.0568613203828
16.9,316.259712407589,13.4966729412
17,321.32097963864,13.4483758698274
17.1,326.379909847617,12.809206799272
17.2,331.203276093449,12.2365033365841
17.3,335.956334976809,12.1551159942799
17.4,340.746248054217,12.907378115175
17.5,345.661551955485,13.9220492942767
17.6,350.613761902855,13.840668971383
17.7,355.679796033437,12.7407619956352
17.8,360.586865291121,11.4581114189724
17.9,365.117345765856,11.6145227976969
18,369.903869484762,13.41797183709
18.1,374.818769747165,13.5472791996614
18.2,379.715151205165,12.7526002398564
18.3,384.289821796402,12.0214524165265
18.4,388.674990039382,11.7376679195875
18.5,392.930120058106,11.9536658090693
18.6,397.16408746648,12.617370975966
18.7,401.266218693255,12.7565744309446
18.8,405.346089854792,11.9327873950811
18.9,409.259247281164,10.7807007116213
19,412.707850338038,10.6312330441397
19.1,416.299261117856,12.1034225723701
19.2,419.853615809909,12.1938121396473
19.3,423.266946788589,11.463812816891
19.4,426.375927353699,10.6441778371559
19.5,429.205951918196,10.1467337658052
19.6,431.834416407911,10.234003027588
19.7,434.295383821727,10.5823899809728
19.8,436.645008396401,10.4781423555123
19.9,438.905631073825,9.20342892871059
20,440.801364920348,7.09951311496995
20.1,442.122794229371,5.11300226133004
20.2,443.27847860298,4.88233488011542
20.3,444.155482494626,4.02866701282674
20.4,444.854889635029,2.90500077963707
20.5,445.350233199942,1.88552593062415
20.6,445.636973094319,1.12208533861798
20.7,445.810364697866,0.519398320118011
20.8,445.863634875917,0.0179348969493826
