"Time [ms]","FluxLinkage(PhaseA) [Wb]"
5,0.209414140647049
5.1,0.2011282121511
5.2,0.194090526526515
5.3,0.187985326146797
5.4,0.182582408705994
5.5,0.177983125153045
5.6,0.173950791908919
5.7,0.170361102826847
5.8,0.167299901665748
5.9,0.164221259442492
6,0.161411408824606
6.1,0.159008453374046
6.2,0.15678877073331
6.3,0.154797904599081
6.4,0.152983990968045
6.5,0.151215783618185
6.6,0.149619166431457
6.7,0.148177443107195
6.8,0.146864947339314
6.9,0.145694482425335
7,0.144585038272589
7.1,0.143536297683218
7.2,0.142644576640991
7.3,0.141835869078788
7.4,0.141126859307478
7.5,0.140512337267941
7.6,0.139931865999406
7.7,0.139444769412792
7.8,0.139032630427611
7.9,0.138700584833521
8,0.13844211414981
8.1,0.138244956878385
8.2,0.138083846825654
8.3,0.138025301143523
8.4,0.138035077607531
8.5,0.138128754288927
8.6,0.13832231340027
8.7,0.138523827759003
8.8,0.138811021595924
8.9,0.139174121355625
9,0.139619134448393
9.1,0.140130768754255
9.2,0.140727698569164
9.3,0.141372889603776
9.4,0.142119747386334
9.5,0.142953361571664
9.6,0.143896247596109
9.7,0.145001529324693
9.8,0.146107394660197
9.9,0.147334301276202
10,0.148701802866618
10.1,0.150193856913634
10.2,0.151848805262587
10.3,0.153653434626037
10.4,0.155515916042453
10.5,0.157590277654378
10.6,0.159871206601939
10.7,0.162407951921247
10.8,0.165416748396261
10.9,0.168427064922655
11,0.171669172244692
11.1,0.175478762509981
11.2,0.179690476489975
11.3,0.184622899211435
11.4,0.190390301842488
11.5,0.196880081400418
11.6,0.204504224377955
11.7,0.213556279141487
11.8,0.224980325414483
11.9,0.239415106807097
12,0.254697227166737
12.1,0.271780359903773
12.2,0.291647901105108
12.3,0.311287775016138
12.4,0.332288765368133
12.5,0.354023861754025
12.6,0.376361705647954
12.7,0.39762135170936
12.8,0.417716641625664
12.9,0.43785998914993
13,0.458381614508806
13.1,0.48004962631226
13.2,0.501986985689066
13.3,0.524148218860883
13.4,0.544682432451983
13.5,0.56504924894912
13.6,0.585959058830924
13.7,0.60757163509612
13.8,0.628698411916532
13.9,0.648777429095114
14,0.66879503101556
14.1,0.689374848389644
14.2,0.710486724125051
14.3,0.731970061826951
14.4,0.753872290589883
14.5,0.774593033354361
14.6,0.794805990268337
14.7,0.815615402279658
14.8,0.837076020388406
14.9,0.85825970100793
15,0.878293643908932
15.1,0.898223598275432
15.2,0.918335363884652
15.3,0.939054296374894
15.4,0.959776959810878
15.5,0.980942234561122
15.6,1.00131866998387
15.7,1.02106311295189
15.8,1.04160550960547
15.9,1.06265366943933
16,1.08351828043584
16.1,1.10343544054969
16.2,1.12319051255005
16.3,1.1431156119051
16.4,1.1636415149573
16.5,1.18438194979383
16.6,1.20555507731387
16.7,1.22602974767777
16.8,1.24520455588496
16.9,1.26506983984462
17,1.28532087968519
17.1,1.30555195444615
17.2,1.3248601675901
17.3,1.34385227968138
17.4,1.36298483412829
17.5,1.3826412126899
17.6,1.40248120036061
17.7,1.42275618372979
17.8,1.44235898447007
17.9,1.46047397137033
18,1.47962258240534
18.1,1.49929338925822
18.2,1.51889085731968
18.3,1.53719880335854
18.4,1.55474745391482
18.5,1.5717655954041
18.6,1.58869034310308
18.7,1.6050984999566
18.8,1.62145521647565
18.9,1.6370952986569
19,1.65085944743477
19.1,1.66521701473779
19.2,1.67943030100147
19.3,1.6930869222777
19.4,1.7055254828873
19.5,1.71684616768929
19.6,1.72736771421582
19.7,1.73721727522237
19.8,1.74661537927357
19.9,1.75565097046907
20,1.76323687633273
20.1,1.76851689995407
20.2,1.77313391442607
20.3,1.77664213825644
20.4,1.77944107931863
20.5,1.78142768008754
20.6,1.78257563225689
20.7,1.78325703222838
20.8,1.7834674312662
20.9,1.78326835938415
21,1.78261742074832
21.1,1.78169328077285
21.2,1.78021944003258
21.3,1.77805995737094
21.4,1.77482036726646
21.5,1.77076137385669
21.6,1.76628855237634
21.7,1.76032808922727
21.8,1.75167241193002
21.9,1.74168785485641
22,1.73180494085738
22.1,1.72166992327732
22.2,1.71115840267368
22.3,1.69955091579932
22.4,1.68674558080014
22.5,1.67286191556814
22.6,1.65857097254583
22.7,1.64500731486359
22.8,1.6312236813612
22.9,1.61480390211162
23,1.59701097272035
23.1,1.58011917171289
23.2,1.56320376917488
23.3,1.54634864394239
23.4,1.52868039246106
23.5,1.50995460748428
23.6,1.49048566399489
23.7,1.47087827743932
23.8,1.45256959368916
23.9,1.4346659076711
24,1.4138482423543
24.1,1.39239167810549
24.2,1.37231692229933
24.3,1.35318423010461
24.4,1.33471124998112
24.5,1.31593896688507
24.6,1.29632937115049
24.7,1.27618735224076
24.8,1.25562707667462
24.9,1.23626301495858
25,1.2176924979776
