"Time [ms]","FluxLinkage(PhaseA) [Wb]"
5,0.418802434834375
5.1,0.402295005067739
5.2,0.388221142819028
5.3,0.376005061237588
5.4,0.365193571641496
5.5,0.355990135770665
5.6,0.347921538736465
5.7,0.340739006643471
5.8,0.334614298689609
5.9,0.328454800694002
6,0.322833306558911
6.1,0.3180261111694
6.2,0.313585708523591
6.3,0.309603164388111
6.4,0.305974676117909
6.5,0.302437634738285
6.6,0.299243900760333
6.7,0.296360058710674
6.8,0.293734738900126
6.9,0.29139353712491
7,0.289174404675302
7.1,0.287076705324246
7.2,0.285293094262208
7.3,0.28367553612636
7.4,0.282257396455339
7.5,0.281028251479264
7.6,0.279867215263443
7.7,0.278892946609839
7.8,0.27806860580702
7.9,0.27740446723429
8,0.276887488867535
8.1,0.276493149423376
8.2,0.276170909086428
8.3,0.276053812082693
8.4,0.276073369084723
8.5,0.276260738937617
8.6,0.27664788734453
8.7,0.277050948839498
8.8,0.277625382702507
8.9,0.27835164025206
9,0.279241739065414
9.1,0.280265092831028
9.2,0.28145905401853
9.3,0.282749547906227
9.4,0.284243398751232
9.5,0.285910782277897
9.6,0.287796743602376
9.7,0.290007545045184
9.8,0.292219525533894
9.9,0.294673637409766
10,0.297409005692172
10.1,0.300393551910044
10.2,0.303704006687722
10.3,0.307313926902577
10.4,0.311039595704608
10.5,0.315189207475176
10.6,0.31975216668437
10.7,0.324827071420426
10.8,0.330846678591111
10.9,0.336869425539894
11,0.343356130216421
11.1,0.350978710621101
11.2,0.359406222829894
11.3,0.369275830994442
11.4,0.380815119423049
11.5,0.393792923655606
11.6,0.408984869069077
11.7,0.426747600940555
11.8,0.447359721430026
11.9,0.469758152457992
12,0.491711496048075
12.1,0.514225158180335
12.2,0.538283740368011
12.3,0.562693273495654
12.4,0.586999730473087
12.5,0.61127168013052
12.6,0.635467092167616
12.7,0.659802401466098
12.8,0.684449586600607
12.9,0.709432613333652
13,0.734727544962332
13.1,0.759709085017513
13.2,0.784177683696551
13.3,0.809495990034866
13.4,0.835083025254013
13.5,0.860599524594864
13.6,0.885933669347323
13.7,0.911035801100238
13.8,0.936110219722443
13.9,0.961313989627609
14,0.986808293262363
14.1,1.01251588679338
14.2,1.03806709482465
14.3,1.0630427997157
14.4,1.08858796246901
14.5,1.11432445323473
14.6,1.14000384317441
14.7,1.1654896101345
14.8,1.19078273075578
14.9,1.21590623921946
15,1.24102958144271
15.1,1.26629472046058
15.2,1.29167736595731
15.3,1.31701704429646
15.4,1.34191341871799
15.5,1.36700832686268
15.6,1.39223439359122
15.7,1.41749758478192
15.8,1.4425940281441
15.9,1.4675675468909
16,1.49230349057157
16.1,1.51697609637349
16.2,1.54167947412044
16.3,1.56639877239568
16.4,1.5909779173562
16.5,1.61497075671399
16.6,1.63875028823876
16.7,1.6623829603841
16.8,1.68571544842629
16.9,1.70851722445548
17,1.73080299843745
17.1,1.75239349195284
17.2,1.77342632245672
17.3,1.79403207300921
17.4,1.8142641213269
17.5,1.83413104401353
17.6,1.85337422723325
17.7,1.87215543471429
17.8,1.89057488041747
17.9,1.90863335618173
18,1.92612864144037
18.1,1.94311350962953
18.2,1.95948042933591
18.3,1.97506850302607
18.4,1.98978047941779
18.5,2.00357808854025
18.6,2.01646639722542
18.7,2.02830086469581
18.8,2.03926833166644
18.9,2.04951999691358
19,2.05895002697743
19.1,2.0675894910176
19.2,2.07565771227582
19.3,2.08309701737777
19.4,2.08988296316575
19.5,2.09602089144629
19.6,2.10160227807192
19.7,2.10666178845451
19.8,2.11126299018502
19.9,2.11541074278466
20,2.11889597311855
20.1,2.12155639624486
20.2,2.12369059939515
20.3,2.12529219434427
20.4,2.12651953460755
20.5,2.12743016850989
20.6,2.12804111307033
20.7,2.12843204505139
20.8,2.12859504468532
20.9,2.12852523958583
21,2.12823758187409
21.1,2.12772795916793
21.2,2.12698650840882
21.3,2.12597842410424
21.4,2.12459847189763
21.5,2.12281674513355
21.6,2.12059495044674
21.7,2.11765804823406
21.8,2.11386893123606
21.9,2.10947936157002
22,2.1046853755502
22.1,2.09943869007559
22.2,2.09369981298706
22.3,2.08733956135341
22.4,2.08032590940424
22.5,2.07266000451896
22.6,2.06439370466391
22.7,2.0555806770816
22.8,2.04603506435626
22.9,2.03553895911939
23,2.02409848703303
23.1,2.01182155359158
23.2,1.99870011645123
23.3,1.98468850080273
23.4,1.96969844796217
23.5,1.95383986084907
23.6,1.937286003158
23.7,1.92011419994686
23.8,1.90240814051662
23.9,1.88439760553664
24,1.86593316141677
24.1,1.84684055684972
24.2,1.82718049087535
24.3,1.80723190200022
24.4,1.78700691034155
24.5,1.76632183847884
24.6,1.7451393014485
24.7,1.72333665987226
24.8,1.70090460399085
24.9,1.67784915299292
25,1.65457710237914
