"Time [ms]","FluxLinkage(PhaseA) [Wb]"
5,0.763382702339796
5.1,0.742116929489016
5.2,0.721810173697449
5.3,0.70232407147479
5.4,0.683942088305637
5.5,0.667340400189202
5.6,0.652408950969569
5.7,0.639014292109913
5.8,0.627554265577774
5.9,0.616019652412071
6,0.605477393463983
6.1,0.596456537944131
6.2,0.588122463956855
6.3,0.580647064109741
6.4,0.573836033715082
6.5,0.56719686265529
6.6,0.561202006209408
6.7,0.555788835433529
6.8,0.550860973921135
6.9,0.546466532507942
7,0.54230122960769
7.1,0.538363906472987
7.2,0.535016204378247
7.3,0.531980225993919
7.4,0.529318581383328
7.5,0.527011666628809
7.6,0.524832631923261
7.7,0.523004133200352
7.8,0.521457045990186
7.9,0.520210622053921
8,0.519240394950116
8.1,0.518500313173206
8.2,0.517895538714878
8.3,0.517675773461209
8.4,0.517712472547927
8.5,0.518064114362157
8.6,0.518790702466912
8.7,0.519547132848343
8.8,0.520625185101405
8.9,0.521988184791461
9,0.523658689289811
9.1,0.525579311901542
9.2,0.527820152843147
9.3,0.530242202448495
9.4,0.53304593902109
9.5,0.536175425654455
9.6,0.539715226770679
9.7,0.543864856067413
9.8,0.548016684227837
9.9,0.552623029828941
10,0.557757376289728
10.1,0.563359420538569
10.2,0.569573037460029
10.3,0.576348372838065
10.4,0.583341010469758
10.5,0.59112797920668
10.6,0.599687767944113
10.7,0.609201131212716
10.8,0.620467425628942
10.9,0.631715123442989
11,0.643791176247914
11.1,0.657844520009766
11.2,0.673113093044873
11.3,0.690101572244056
11.4,0.708595053906519
11.5,0.728198635711986
11.6,0.748574850473526
11.7,0.769805972999212
11.8,0.791770831484032
11.9,0.81503235396364
12,0.838295836101764
12.1,0.86126975561399
12.2,0.88498067491676
12.3,0.909039994165688
12.4,0.933236280846476
12.5,0.957539037052137
12.6,0.982169097217998
12.7,1.00691875451011
12.8,1.03149210266398
12.9,1.05600871278467
13,1.08096873944543
13.1,1.10602113382326
13.2,1.13062716855216
13.3,1.15566525218282
13.4,1.18068912784483
13.5,1.20557697694664
13.6,1.23042396063797
13.7,1.25541311145383
13.8,1.28046196475655
13.9,1.30550265052777
14,1.33047099825925
14.1,1.355727122099
14.2,1.38103571698744
14.3,1.40583876782357
14.4,1.43092184561029
14.5,1.45606657681607
14.6,1.48100051748593
14.7,1.5058588634942
14.8,1.53068873514026
14.9,1.55534532812787
15,1.5799009777302
15.1,1.60439706782782
15.2,1.62875874709983
15.3,1.65311574143713
15.4,1.67684630940311
15.5,1.70059660291249
15.6,1.72409284345263
15.7,1.74712710828771
15.8,1.76971402667562
15.9,1.79195163965339
16,1.81388585890127
16.1,1.83561145148065
16.2,1.8571047002062
16.3,1.87837826272697
16.4,1.89952126456665
16.5,1.91992792053338
16.6,1.94029300866696
16.7,1.96036681777269
16.8,1.97974146476304
16.9,1.99822106988428
17,2.01593353597942
17.1,2.03288966761808
17.2,2.04925820310232
17.3,2.06509175554661
17.4,2.08042345036227
17.5,2.09531860135922
17.6,2.10947044605018
17.7,2.12335163187486
17.8,2.13697493942973
17.9,2.15021180498847
18,2.16296020440994
18.1,2.1753122667042
18.2,2.18725406098044
18.3,2.19883497818419
18.4,2.21003524011651
18.5,2.22082913861801
18.6,2.23118548348155
18.7,2.24096242735842
18.8,2.25023371420842
18.9,2.25902959838613
19,2.26728093065549
19.1,2.27495873519801
19.2,2.28214621979438
19.3,2.2887691657205
19.4,2.29487263728551
19.5,2.30045421872989
19.6,2.30554337975576
19.7,2.31014591277345
19.8,2.31430394716391
19.9,2.31800221785572
20,2.32117980827758
20.1,2.32381429761398
20.2,2.32601871417343
20.3,2.32782142858761
20.4,2.32925856280856
20.5,2.33035830012602
20.6,2.33113006845884
20.7,2.33160801537865
20.8,2.3318124961733
20.9,2.33175136667869
21,2.33143186810597
21.1,2.33081793792166
21.2,2.32992436249978
21.3,2.32871235740076
21.4,2.32714183607658
21.5,2.32522013246375
21.6,2.32293567328792
21.7,2.3201439389002
21.8,2.31678884016515
21.9,2.31293383800331
22,2.30862292381311
22.1,2.30385606663913
22.2,2.29859936782061
22.3,2.29282257994426
22.4,2.28652482163142
22.5,2.27971226301374
22.6,2.27234723751178
22.7,2.26444448845281
22.8,2.25607264957743
22.9,2.24715368631549
23,2.23768132479779
23.1,2.22765907694759
23.2,2.21720196654822
23.3,2.20634134581306
23.4,2.195054958648
23.5,2.18337442313991
23.6,2.17130482573232
23.7,2.15882675178882
23.8,2.14590684624139
23.9,2.13262967301611
24,2.11895182544665
24.1,2.10491116465283
24.2,2.09037446837516
24.3,2.07540421850425
24.4,2.05995387393504
24.5,2.04398363348733
24.6,2.02743552075433
24.7,2.01023946948272
24.8,1.99230433741759
24.9,1.97348377964517
25,1.95395655521092
