"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,1.47162545920608,29.4327022157266,-0.0305558414369574
0.1,1.47199720205127,29.4405032834209,5.91959261077117
0.2,1.47299461640779,29.4606113809398,12.1469870043962
0.3,1.474692599345,29.4945474762252,18.127088615419
0.4,1.47691181225038,29.5387604903816,23.5076083235701
0.5,1.47977338938676,29.5958246711657,28.6283106627584
0.6,1.48319771396341,29.6642347077353,34.2197141811156
0.7,1.4871518807655,29.743312033311,40.4940739620393
0.8,1.49182873996545,29.8368734600534,46.3816466719147
0.9,1.49705397141249,29.9410066132013,52.3943487357912
1,1.50295969516765,30.0587455285649,58.8422413888214
1.1,1.50941671760609,30.1877374579482,65.4727272711866
1.2,1.51658096916724,30.3311838111915,72.8401226525684
1.3,1.5243337730686,30.4866701856168,80.7355832829044
1.4,1.53275162732164,30.6553704387987,88.5521210290053
1.5,1.54174718485039,30.8350423641261,95.7360131012208
1.6,1.55130553697501,31.0257937669067,102.546442929963
1.7,1.5614495533754,31.2284943787547,110.132996098396
1.8,1.57201741990454,31.4397005135721,119.333143186369
1.9,1.58313785240326,31.6622411852105,127.737510152144
2,1.59468841317011,31.893355925909,135.877995328689
2.1,1.60674173228062,32.135195866171,144.503305235312
2.2,1.61921782819489,32.3854105515419,153.133865896509
2.3,1.63216765346116,32.6431784875638,163.00918469829
2.4,1.64545454829999,32.9079845154857,173.899887864674
2.5,1.65906149412101,33.1798089498881,184.976060702873
2.6,1.67292341662574,33.4575948056083,195.603596693181
2.7,1.68697309447549,33.73912184436,204.758262668689
2.8,1.70122784756885,34.0242055696825,213.872236074702
2.9,1.71551110364174,34.3100095268616,226.244186722959
3,1.72980264223428,34.5961148336477,238.134175619005
3.1,1.74402953952292,34.8811042359307,249.040258531096
3.2,1.75824536208264,35.1647268706713,259.200178515494
3.3,1.77236615076945,35.4457031493583,268.48036329912
3.4,1.78642674377156,35.7261672751268,278.294753104863
3.5,1.80040344361119,36.0049726007306,287.93727284931
3.6,1.814263758623,36.2828545438377,296.616556994287
3.7,1.82803917805726,36.5604384482954,303.33957810724
3.8,1.84167346237112,36.8339381338997,305.763560532783
3.9,1.8552320201873,37.1048035133384,304.737894479685
4,1.86861687255006,37.3721964895551,306.889254139192
4.1,1.8818980006754,37.637489652847,308.345965178731
4.2,1.89505726022943,37.9011976825359,308.36946042253
4.3,1.90810069249618,38.1633707124418,306.883812703357
4.4,1.92102776567381,38.4223168460496,305.098072015324
4.5,1.93386334157469,38.6777237999433,303.936300239957
4.6,1.94657004767912,38.9301841311019,303.740380599038
4.7,1.95914010060946,39.1811773445338,304.39576621244
4.8,1.97157356090477,39.4300465443351,305.714342778274
4.9,1.98380085499284,39.6752316978314,304.073760476213
5,1.99589953123163,39.9174976126804,298.801208424016
5.1,2.00776625430589,40.1543093882968,297.606889914747
5.2,2.01953947113936,40.3891934842047,297.582309659034
5.3,2.03113643675257,40.6209048106577,296.566668583491
5.4,2.04258255975689,40.8492314605745,294.008381098761
5.5,2.05386654403505,41.0741063165562,291.010719234275
5.6,2.06498402665783,41.2961083016987,288.537676209189
5.7,2.07595529994624,41.515541166565,287.010345796729
5.8,2.08676763355068,41.7327728997987,286.521159386496
5.9,2.09744664329995,41.9482965883577,286.922197510682
6,2.10792998105771,42.1593610534373,284.64506045522
6.1,2.11827193517084,42.3662160562462,278.168647132553
6.2,2.12842266358826,42.5681588040276,275.261358799367
6.3,2.13843725151767,42.7670744040514,274.25140585892
6.4,2.14828413747924,42.9638215342669,272.345869607757
6.5,2.15795048919181,43.1578757085269,268.929031199104
6.6,2.16742969215816,43.3481001758617,265.07290376119
6.7,2.1767291597129,43.5341618971653,261.561510540633
6.8,2.18585915847709,43.7162003820823,258.711671802868
6.9,2.19480266010941,43.895163028121,256.776006076585
7,2.20359660175636,44.0710203455329,256.081608637518
7.1,2.21215897246693,44.2417260176764,253.068370994896
7.2,2.2205904102285,44.4097068445915,246.990765449333
7.3,2.22882591314265,44.5740437971953,243.206290850106
7.4,2.23691887627223,44.7364866524519,241.185738190539
7.5,2.24487461959054,44.8965338619379,238.461659776725
7.6,2.25269664763632,45.0527256153091,234.410075414555
7.7,2.26039066260224,45.2057607380603,229.851176144566
7.8,2.26794562756993,45.3576706217185,225.547313525572
7.9,2.2753964960313,45.5082734633446,221.735065719837
8,2.28273437591096,45.6562661187939,219.171016619046
8.1,2.28998823644004,45.8018087484398,217.923425712773
8.2,2.29711986574985,45.9438941659856,214.419281204892
8.3,2.30417992858364,46.0836618359976,207.644663206869
8.4,2.3111288499,46.2206799235646,202.440775318104
8.5,2.31799113980274,46.3560340910102,199.618756529302
8.6,2.32477192015157,46.4907669500098,196.499709031748
8.7,2.33145601254656,46.6240966133388,192.140638032399
8.8,2.33804152122408,46.7562222790685,187.231421547753
8.9,2.34451266341149,46.8870529140736,182.465374148435
9,2.35089580968345,47.0168973806221,178.017152327198
9.1,2.35716211736004,47.1439095927349,175.229642039327
9.2,2.3633397399197,47.268576113215,173.461757049199
9.3,2.36938983265459,47.3909643560584,169.763156792593
9.4,2.37534635854797,47.5110895647338,162.935123184778
9.5,2.38119694034172,47.6275741952116,156.764367464818
9.6,2.38693311138585,47.7403727820734,153.219228901963
9.7,2.39255051339479,47.8512077952196,149.596838412054
9.8,2.39804195576947,47.9599825553694,144.580696784713
9.9,2.40341818196286,48.0673624198261,138.813184100297
10,2.40866915150065,48.1726591791428,133.121273339999
10.1,2.41380567058199,48.2754447749382,127.682246869842
10.2,2.41881778939245,48.3753261839456,123.706322612373
10.3,2.42370173436195,48.473602448906,120.924055196135
10.4,2.42844186970192,48.5696140955996,116.964060656725
10.5,2.43305706936027,48.662903122404,110.20507380755
10.6,2.43755342022903,48.7524910142592,103.324473697856
10.7,2.44191820780755,48.838829728763,99.6277945787274
10.8,2.44613214369625,48.9225615342905,96.1719653875149
10.9,2.45017360648402,49.0038493687198,91.0594119731091
11,2.45405197704411,49.0819329696187,84.9274934881527
11.1,2.45774887111264,49.1561091810953,78.7935615041719
11.2,2.46126649426858,49.2267526803522,72.6053721721015
11.3,2.46458869708836,49.2937652014646,67.4634458245965
11.4,2.46771662977677,49.3569187533066,63.5522867854587
11.5,2.47064147424323,49.4154507907389,59.0833648317246
11.6,2.4733490492531,49.4689273692088,51.5068130004413
11.7,2.47582031414909,49.5178706208672,41.3883147687613
11.8,2.4780296153512,49.5630439958062,33.9834110525544
11.9,2.47994245582102,49.6003325055789,28.7145647991572
12,2.48153012416307,49.6321256137499,22.7665956113945
12.1,2.48278780448574,49.6576145481357,16.784317997031
12.2,2.48373130315396,49.6769237978689,11.8736317939803
12.3,2.48439419485333,49.690899998874,7.70091171701217
12.4,2.4847900770053,49.699137512887,3.79485664654812
12.5,2.48492241599052,49.7018225107294,0.0856777971056483
