"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,0.415511314846394,29.6794054540371,0.00336180901030441
0.1,0.415644936395624,29.6889273126436,0.47938370919127
0.2,0.415966258840128,29.7118787275814,0.993740761247172
0.3,0.416549349141978,29.7535279188753,1.49265965681196
0.4,0.417307580125218,29.8076871330496,1.94372526658433
0.5,0.418289767952657,29.8778433192384,2.36317783716536
0.6,0.419457580740002,29.9612585264652,2.82768945866996
0.7,0.420821350635857,30.0586708073778,3.35814842863975
0.8,0.422462291518416,30.1758809769453,3.85033889092385
0.9,0.424276144563987,30.3054421005709,4.35511561693621
1,0.426371391839502,30.4551031222439,4.91286271444748
1.1,0.428666440996838,30.6190357426438,5.48761003482513
1.2,0.431300944736044,30.8072151316369,6.14841150535668
1.3,0.434221836725284,31.0158507400415,6.88583339517703
1.4,0.437501428559937,31.2501076798845,7.63563962499254
1.5,0.44108733853519,31.5062446460866,8.31609330044943
1.6,0.444950996123686,31.7822205254632,8.95391269868003
1.7,0.449162217424419,32.0830222119279,9.75802430251388
1.8,0.453772782355993,32.412348947582,10.8436719430181
1.9,0.458850760039457,32.7750630082333,11.7905299150822
2,0.464324607667536,33.166052387871,12.7064967968765
2.1,0.470281860325565,33.5915708382111,13.7775907759842
2.2,0.476661494496892,34.0472573296417,14.9612024039565
2.3,0.483749301486894,34.5535234016981,16.4585940285223
2.4,0.491581336591129,35.1129483820807,18.3644796869365
2.5,0.500316414085526,35.7368687301606,20.5461232428304
2.6,0.510083615830812,36.43451525568,22.8972637010811
2.7,0.520753038364486,37.1966063811434,24.8980497752605
2.8,0.532501529522678,38.0356451818864,27.39865669066
2.9,0.545561034896853,38.9685381121258,31.9872342712012
3,0.560577261962885,40.040813774316,37.0434918540936
3.1,0.577116305096722,41.2235165336858,42.0674826763458
3.2,0.594908136944339,42.4958428476734,47.2045905825387
3.3,0.613644351994874,43.8271527680207,52.7403943570507
3.4,0.633341072823735,45.2411953608178,59.1637831278656
3.5,0.653911703643614,46.7127465196748,66.1112602232038
3.6,0.675233831923749,48.2300465830825,73.0306145340161
3.7,0.697129176094793,49.7844532177745,78.6955724897185
3.8,0.719110667283885,51.3400746568243,80.7162802881664
3.9,0.741332456915242,52.975857789513,79.7524583031082
4,0.763605901613484,54.5953039904197,81.7084449517001
4.1,0.786185329629957,56.1828752148529,83.5528895228088
4.2,0.808947083885566,57.7747073241151,84.0696314790678
4.3,0.831802315244861,59.392300215218,83.4125683790443
4.4,0.854716913486958,61.0196972463703,82.6283018053918
4.5,0.877734818656855,62.6501760515151,82.300204199071
4.6,0.900639882652604,64.3099818165639,82.8280270027427
4.7,0.923688414621554,65.9871544725047,84.544156513325
4.8,0.946874268510791,67.6624345908647,87.0759837799976
4.9,0.970027275931708,69.3094948475719,87.1015763940562
5,0.993440617155993,70.9804036846401,83.6364877488611
5.1,1.01669315196711,72.6424533412758,83.4827438195348
5.2,1.04007888205875,74.3004617332803,84.8201722619601
5.3,1.06346803477884,75.9389129980062,85.3548432605612
5.4,1.08683603151076,77.5975197661225,84.6145080340486
5.5,1.11022803311705,79.2639492192311,83.6474884883606
5.6,1.13369757600938,80.9343576072567,83.2057075214806
5.7,1.15707778455606,82.6346047837184,83.5819873577911
5.8,1.18052817995226,84.326146112204,85.2114221798338
5.9,1.20408835745293,86.0016431250236,87.7196385694577
6,1.22742553624274,87.6675710618349,87.9312771254979
6.1,1.25083815311172,89.3570358542658,84.1086684325213
6.2,1.27424585398293,91.0329051710643,83.5223211274468
6.3,1.29768836584692,92.7098780860616,84.8694698959641
6.4,1.3210025695474,94.3722692155979,85.3699228625276
6.5,1.34427697063342,96.0288894117204,84.5551016748278
6.6,1.36754188836755,97.6779738394321,83.4735719906078
6.7,1.39078368627978,99.3440059629036,82.70123265126
6.8,1.41399950162705,101.011644828179,82.4647848091281
6.9,1.43721927797642,102.674558087896,83.4925991655354
7,1.46036300298387,104.337139893218,85.7801379094266
7.1,1.48310190713432,105.968031887242,85.8592679041844
7.2,1.50588401949921,107.592166885209,82.7736755616635
7.3,1.52859807447267,109.186120559212,82.0312890572784
7.4,1.55108782046612,110.783575897367,83.1889481543217
7.5,1.57319575510589,112.352905390573,83.550223700949
7.6,1.59491063693833,113.90704323248,82.5575506532213
7.7,1.61628776754608,115.44229268018,81.1409821933021
7.8,1.63734316822689,116.948919889289,79.9808975084533
7.9,1.6580985050255,118.424301399209,79.1254105084538
8,1.67857814114176,119.882580563869,79.7340091441795
8.1,1.69876570050101,121.324643125349,81.8068769975564
8.2,1.71850022059734,122.730692850786,81.4605400423272
8.3,1.73807145119419,124.127048631887,77.5961439375388
8.4,1.75747823916963,125.51532888315,75.3618920111928
8.5,1.77666288259516,126.898620836646,75.7262571252849
8.6,1.79552728088344,128.246982275409,75.7506267373051
8.7,1.81396108913038,129.567946584301,74.3696321542158
8.8,1.83186731713676,130.849122802056,72.4295862783781
8.9,1.84908478507123,132.081286476342,70.569587466929
9,1.8655614134832,133.260595546826,68.8655649322468
9.1,1.88137493036155,134.388106814407,68.8456561700785
9.2,1.89653049548073,135.467477205295,69.9653341003551
9.3,1.91093302466503,136.512963652241,69.0891077879259
9.4,1.92479786413749,137.508369800497,64.8605398756211
9.5,1.93819028440796,138.45336715904,61.2622690354062
9.6,1.95112112171307,139.363682619461,60.6043825466056
9.7,1.96352332527115,140.244159452778,59.9815072455723
9.8,1.97539331455869,141.091458134532,57.7623344197166
9.9,1.98678877749081,141.904561287774,54.7396748990698
10,1.99771389369003,142.683554723561,51.7523418855118
10.1,2.00815869809719,143.427681422816,49.0020717814453
10.2,2.01816939698501,144.14198188962,47.5822200023797
10.3,2.02777077333011,144.831625187807,47.5431728758149
10.4,2.03692240201774,145.482464068276,46.6244341292223
10.5,2.04557908572745,146.096623396347,42.7905703183798
10.6,2.05372057351234,146.681765515082,38.6142011168588
10.7,2.06141130400998,147.232782179222,37.8000313312401
10.8,2.06865332480751,147.748637222365,37.5914914470665
10.9,2.07539355933374,148.227994224518,35.8285679419321
11,2.08163856161843,148.6727723314,33.1159953590029
11.1,2.08735969634427,149.081568389695,30.4434152213814
11.2,2.09256243425394,149.456167615084,27.8651096126424
11.3,2.09729155428842,149.795806097798,26.2867437190899
11.4,2.10158515550059,150.102983812991,25.8997995492819
11.5,2.10545810775444,150.377734410459,25.1282856598623
11.6,2.10889232474909,150.62178574226,21.5318761987787
11.7,2.11181809920159,150.836489361102,15.5356460837865
11.8,2.11420502244891,151.004128463833,12.5534366425002
11.9,2.11619612912911,151.14550975371,11.028192852204
12,2.11785225551186,151.263939356646,8.55359722810303
12.1,2.11910998270295,151.356065475009,5.88718041895175
12.2,2.12002463690843,151.423766645966,3.93054331868433
12.3,2.12063730056964,151.469170718991,2.49160096306592
12.4,2.12097060341174,151.495889707742,1.21585824996489
12.5,2.12107620766222,151.503002650281,0.0290118630799403
