"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,0.593708800479859,29.6854205353395,0.00686032859599929
0.1,0.593900204783661,29.6949947118163,0.978769018413455
0.2,0.594359513876847,29.7179599511095,2.02894156254234
0.3,0.595192984221083,29.7596332237822,3.04759470891542
0.4,0.596276769523965,29.8138224132591,3.96852480828428
0.5,0.597680653035708,29.8840168222654,4.82490531581193
0.6,0.599349858603778,29.9674774849197,5.77330844363259
0.7,0.601299125837338,30.0649413091603,6.85638776480011
0.8,0.603644561253992,30.1822133851641,7.86132714573935
0.9,0.60623712896842,30.3118419210812,8.8919570280742
1,0.609231850005286,30.4615779363275,10.0307328294926
1.1,0.612512060030309,30.6255890860663,11.204243427162
1.2,0.616277279095778,30.8138512553406,12.5534547240487
1.3,0.620451571434445,31.0225667919113,14.0590760305605
1.4,0.625138089369422,31.2568935817529,15.5899340070394
1.5,0.630261847265486,31.5130806144174,16.9791195898647
1.6,0.635781556316561,31.7890651307583,18.281051380924
1.7,0.641796476989251,32.0898080732232,19.9220860212772
1.8,0.648378376959513,32.4189061158022,22.137035201468
1.9,0.655624228045108,32.7812054136856,24.0676762245871
2,0.663427981447514,33.1713735446373,25.9336161057755
2.1,0.671906921068522,33.5953134337255,28.1122341981141
2.2,0.680968196832845,34.0483550476421,30.5138291865023
2.3,0.690989444559871,34.5494878944209,33.5430439809319
2.4,0.702004755431106,35.1000417626247,37.3767857015159
2.5,0.714160138072951,35.7078577130461,41.705676809752
2.6,0.727439290705615,36.3719080726479,46.2209980488201
2.7,0.741659991561496,37.0837348482487,49.9806910227724
2.8,0.756919608006929,37.8461964217427,54.4267761186309
2.9,0.773051116260803,38.6516664958629,62.0356980817821
3,0.790520790049344,39.5264566944596,69.7169856820275
3.1,0.808916589361386,40.4486045083405,76.8043783929683
3.2,0.828174316863236,41.407347807852,83.7765650457152
3.3,0.848042325924531,42.4002289323697,90.7126514725433
3.4,0.868506547222741,43.4172965078828,98.4497720590648
3.5,0.889305975537392,44.4640793396102,106.408662697172
3.6,0.910459880886135,45.5442251432423,114.028947462983
3.7,0.93209731893239,46.6267001114191,120.208062175139
3.8,0.953964450569675,47.6888367057126,122.788163632524
3.9,0.976005901933347,48.7733372799581,122.195733146709
4,0.997943338511338,49.8754877496924,124.438899869938
4.1,1.02011857710224,50.9977446091307,126.496917909014
4.2,1.04239890549199,52.1308145188264,127.217093291297
4.3,1.06473976753052,53.2615897040445,126.654919893091
4.4,1.08732303983233,54.3805444828449,125.999242986778
4.5,1.10990911320842,55.4969546958676,125.810353603333
4.6,1.13253518458896,56.6202964946858,126.576416836958
4.7,1.15523485426024,57.7619907649698,128.444602008655
4.8,1.17802095526005,58.8943321164273,131.04950109252
4.9,1.20071047219522,60.0219397661779,131.047712068641
5,1.2234382223838,61.168444608586,127.559287337584
5.1,1.24597733235362,62.3083702537328,127.481187736964
5.2,1.26873410825329,63.4542563052463,128.893336564341
5.3,1.29156398445737,64.5982392176883,129.486037309567
5.4,1.31445034115916,65.7305929553185,128.801709593388
5.5,1.33740768188266,66.8561702528562,127.9123898268
5.6,1.36029899030031,67.9863384385891,127.529247409646
5.7,1.38302532634495,69.1354723527595,127.894976983531
5.8,1.40575442608246,70.2806676394577,129.415358342944
5.9,1.42853644337186,71.4127883671885,131.843950343828
6,1.45109925690376,72.5387623279683,132.010485621279
6.1,1.47346810523002,73.667191740976,128.108739929953
6.2,1.49566336020983,74.7747922168851,127.362298857572
6.3,1.51778236786563,75.8886708113162,128.469208184203
6.4,1.53971614886268,77.0069091203902,128.771970155674
6.5,1.56155438506634,78.1056162026567,127.838130851549
6.6,1.58317725785344,79.1793355350435,126.576913673161
6.7,1.60447314791383,80.231556978456,125.534312768302
6.8,1.62547909511101,81.2665438429863,124.993775346093
6.9,1.64625698718579,82.2847079726671,125.593512215364
7,1.66676091842716,83.3058414706958,127.373574766602
7.1,1.68685781039997,84.313481773552,126.970571879782
7.2,1.70684527202268,85.3149969083189,123.524648697905
7.3,1.72657016916471,86.311753547018,122.208934042662
7.4,1.7461594430862,87.2965903648445,122.69959140239
7.5,1.76554242843908,88.2692945845535,122.493038774334
7.6,1.78472414716991,89.2272003457101,121.058783154066
7.7,1.80357620871389,90.1665458255215,119.187524821819
7.8,1.82187800811226,91.0852446828758,117.492717717183
7.9,1.83952090414825,91.9716482625334,116.052231461941
8,1.85646789542626,92.8243107234692,115.922271426793
8.1,1.87279042721156,93.6462368305804,117.091208312257
8.2,1.88845783353379,94.4320829281759,115.833393964378
8.3,1.90371089895281,95.1939599367577,111.185095647119
8.4,1.91853297534894,95.9345396055571,108.071183497932
8.5,1.93295688814577,96.6576331324041,107.35079299057
8.6,1.94696713652624,97.3577120415575,106.233833315649
8.7,1.96062732900397,98.0360586553923,103.811704363077
8.8,1.97398544976761,98.6991983077717,100.883110803134
8.9,1.98704591240077,99.3488317708223,98.1064349619362
9,1.99983712579994,99.9851296803253,95.5686563648217
9.1,2.01235164035691,100.608270884888,94.7878815015141
9.2,2.02460232875888,101.220442521174,95.0797592858406
9.3,2.03651075670177,101.809673873039,93.453973082765
9.4,2.04814364797953,102.383958982115,88.5754564119079
9.5,2.0594749883105,102.947198193951,84.3729323691575
9.6,2.07046138527859,103.499876404869,82.9806082876523
9.7,2.08104379835014,104.033420693997,81.5470235344918
9.8,2.09122107755573,104.544790995757,78.5802201185394
9.9,2.10103248214802,105.037699053728,74.8270322018408
10,2.11048676447178,105.514389405391,71.1094465807735
10.1,2.11961087589488,105.973982314143,67.6125933974622
10.2,2.12843628088585,106.41775346896,65.4953206657642
10.3,2.13696268992527,106.845287748257,64.7148200711162
10.4,2.14513136452496,107.254369184813,62.9172707206085
10.5,2.15293309541826,107.648096659861,58.1592634617284
10.6,2.16036464407604,108.022186954767,53.1365464136838
10.7,2.16742444592803,108.372477983014,51.4885503387983
10.8,2.17406606683203,108.701039099556,50.3629549494737
10.9,2.18023033684465,109.008837293653,47.6445176021628
11,2.18592724437076,109.292843220353,43.9942637217928
11.1,2.19112930251644,109.552425480348,40.3998254283542
11.2,2.1958672128493,109.786442198797,36.8897694629837
11.3,2.20015791593195,109.998911563088,34.4638382410657
11.4,2.20402504543596,110.189347130911,33.280575764656
11.5,2.20745828948457,110.364613953972,31.6900242247079
11.6,2.21049173934076,110.512026632603,27.2447505608671
11.7,2.21307529327065,110.644030615576,20.310324939611
11.8,2.21519229400713,110.749917961344,16.4557168702366
11.9,2.21693654044506,110.834772276201,14.2927111237369
12,2.21836239142647,110.906791393728,11.1926726609675
12.1,2.21948331991107,110.963934988176,7.89614969475039
12.2,2.22033948238167,111.007407423365,5.38178512529362
12.3,2.22094917728403,111.037858496603,3.43695785879352
12.4,2.22131228642024,111.055440211287,1.67536148924355
12.5,2.2214353656507,111.062275093396,0.0310426814657543
