"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,2.03399759078894,25.4243385797783,0.0148864113777623
0.1,2.03420621610506,25.4267775759486,11.0179947511609
0.2,2.03475420898199,25.4334896284789,22.2503301160555
0.3,2.03568238233133,25.4451145228482,32.9345495786502
0.4,2.03693137123561,25.4607602637368,42.7831570727476
0.5,2.03856282431915,25.4813417547807,52.440215684581
0.6,2.04051692458336,25.5061119937385,62.3089885375911
0.7,2.04275096021494,25.5344065476124,72.8226854044995
0.8,2.0453446131182,25.5671051188817,83.1218970666342
0.9,2.04822992604381,25.6031440273457,93.7829460449918
1,2.05148016051104,25.6435464853622,104.801882295878
1.1,2.05502374372323,25.6874806290618,115.670114271268
1.2,2.05888688505401,25.735497685403,127.139330053845
1.3,2.06300475315864,25.7869112335462,138.886066935431
1.4,2.06737799273361,25.841715199933,150.312090241391
1.5,2.07197451687205,25.8989190728103,160.923809256505
1.6,2.07679717163922,25.9588122466964,171.196688461141
1.7,2.08186068834892,26.0218366222107,181.939691030595
1.8,2.08710613384654,26.0875233697789,193.829162349856
1.9,2.0925441498148,26.1554930585045,204.702963354334
2,2.09814290721482,26.2250398299367,215.437981996759
2.1,2.10392009616292,26.2969181034311,226.512053571243
2.2,2.10983953210515,26.3708957242627,237.169382792499
2.3,2.11590680741198,26.4473300434173,248.892969043199
2.4,2.1220954863019,26.5253920394369,261.315523700988
2.5,2.12841482810962,26.6045471660831,273.66031586104
2.6,2.13484215966966,26.6849608972051,285.400531284869
2.7,2.14136175964854,26.7667648345156,295.568997658892
2.8,2.14800509162053,26.8497033348829,305.5556430159
2.9,2.15472029809485,26.9333518458775,318.602402229166
3,2.16152694908644,27.0182622676056,330.965569623949
3.1,2.16840653419568,27.1038107492451,342.437911171453
3.2,2.17536673686413,27.1905458531827,352.995432474857
3.3,2.18238666716149,27.2787069945439,362.43343320086
3.4,2.18947615127437,27.368011066112,372.380224040329
3.5,2.19663244892787,27.4577152932021,382.032208897366
3.6,2.20385326614559,27.5477858634619,390.569754697566
3.7,2.21112494485933,27.6385074540135,397.020734021711
3.8,2.21841452291472,27.7298633017492,398.968356646208
3.9,2.22574956229308,27.8220547714247,397.349181021961
4,2.23308481676254,27.9142225838807,398.966188654299
4.1,2.24044915510456,28.0063245939582,399.773584305902
4.2,2.24783753638167,28.0980892518327,399.207166578819
4.3,2.25524579778152,28.1899478862473,397.086381275606
4.4,2.26264974483763,28.2820799640442,394.604184118392
4.5,2.27006606556349,28.3748467132034,392.775828676555
4.6,2.27748154062411,28.4678796209346,391.945713602219
4.7,2.28491583074519,28.5611252310585,391.952043930808
4.8,2.29236396741795,28.6546127790143,392.608637205381
4.9,2.29978874632624,28.7479495977071,390.183805140972
5,2.30724414809979,28.8416010354217,384.077627844727
5.1,2.31465152565386,28.9343980078074,382.274362455418
5.2,2.32208118751952,29.0272268041166,381.558264088963
5.3,2.32949944144748,29.1197959730454,379.821841300776
5.4,2.33690067849538,29.2121315313119,376.482271048441
5.5,2.34428831382427,29.3042069197862,372.668998667643
5.6,2.35165837578483,29.3960788674832,369.445548473081
5.7,2.35901097495176,29.4878846695479,367.208083525238
5.8,2.36634158706852,29.5794979445759,365.98597592649
5.9,2.37366843780186,29.6709730709561,365.700656217981
6,2.38095325736196,29.7618264102277,362.59850084671
6.1,2.38822068625915,29.8524928678026,355.266369071395
6.2,2.39544075449913,29.9426954945915,351.686142868153
6.3,2.40265227246783,30.0329925520178,349.989663713347
6.4,2.40983566237699,30.1230693999576,347.371279144495
6.5,2.41699210245927,30.2129341293906,343.21729044801
6.6,2.42410980699698,30.3023995847268,338.613842024136
6.7,2.43119640955514,30.3912891679952,334.404749450615
6.8,2.43825624409712,30.4795877257412,330.920235009203
6.9,2.44528669544645,30.5675300630887,328.360993087513
7,2.45230593723442,30.6552552110686,327.116065126599
7.1,2.45924432492953,30.7416629995802,323.461122745936
7.2,2.46616543886389,30.8274472172478,316.713458023743
7.3,2.47300656533171,30.9120744506188,312.343744809596
7.4,2.47980161747437,30.9961600774562,309.760650938147
7.5,2.48653018570548,31.0798886074541,306.443417295736
7.6,2.49318284252988,31.1631543643296,301.711810789695
7.7,2.4997587009217,31.2458166104551,296.402887221223
7.8,2.50625177040174,31.3275818382776,291.355231296465
7.9,2.51267858571873,31.4084784817328,286.817685265957
8,2.51902102445457,31.4881141985761,283.509242020892
8.1,2.52530954015978,31.5667020071841,281.524355876721
8.2,2.53149659364705,31.6439468746029,277.208383995086
8.3,2.53762651367501,31.720617011694,269.534469060477
8.4,2.54366195959834,31.7962526085132,263.486104439843
8.5,2.54962719984335,31.8712045817859,259.876413024431
