"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,0.89066590101153,29.6888028215209,0.0140089916231237
0.1,0.890948546594735,29.6982656878439,2.2013353748084
0.2,0.891633802016574,29.7211050017513,4.56355740820658
0.3,0.89287658715789,29.7625252578656,6.85401158781059
0.4,0.894491708715534,29.8163581122659,8.92385585181539
0.5,0.896582214057371,29.8860372417519,10.8486870642199
0.6,0.899069472900756,29.968941087956,12.9800356606095
0.7,0.901969924997378,30.0656369242445,15.4126062972334
0.8,0.905457603118092,30.1819242411167,17.6691506451247
0.9,0.909309906957419,30.3103324645657,19.9819502708844
1,0.913749980353145,30.4582989782859,22.53225634132
1.1,0.918603513382549,30.6200587226783,25.1601872612763
1.2,0.924155886338308,30.8050980593534,28.1743633035352
1.3,0.93029336570535,31.0096211455165,31.5264860553531
1.4,0.937147513134833,31.2380708718997,34.9234582683355
1.5,0.944607005200917,31.4868547772272,37.992897006477
1.6,0.95261049852629,31.7536955510947,40.8515618104596
1.7,0.961287516314391,32.0431087835146,44.4204165291081
1.8,0.970644768501569,32.3550812881304,49.1839054331752
1.9,0.980856871175185,32.6949361668988,53.299930095271
2,0.991742399891865,33.0577686385097,57.2340632326044
2.1,1.00338129480604,33.4460426656841,61.726838671691
2.2,1.01571084044438,33.8568988700764,66.5691432100072
2.3,1.02895020303358,34.2986632569661,72.5559274248444
2.4,1.04311167463491,34.7705277566411,79.7430197738695
2.5,1.0581940097995,35.2734027153591,87.4157682143589
2.6,1.074116888239,35.803408415755,94.9958654802386
2.7,1.09078297714485,36.3586207282612,101.439082872994
2.8,1.108147996314,36.9368743857474,108.198265930522
2.9,1.12592477068887,37.5293902352183,118.441151558138
3,1.1443288409334,38.1443828461678,128.516401189923
3.1,1.16313008733228,38.7775396702255,137.670527266848
3.2,1.18256713704145,39.4215989452162,146.488248601917
3.3,1.20234731844153,40.0727108761767,154.861101898662
3.4,1.22247598535234,40.7388846765855,163.877704940092
3.5,1.24281175333464,41.4227995908012,172.916585166111
3.6,1.26339207028418,42.115342831118,181.378807018497
3.7,1.28427685543553,42.816454857401,188.180715872179
3.8,1.30527188723658,43.5136742224085,191.091128181875
3.9,1.32650911454146,44.2133433776437,190.828504293339
4,1.3477208427554,44.9166188209755,193.688211377681
4.1,1.36895599623884,45.6297528968075,196.091637754979
4.2,1.39013985189073,46.3446851641322,197.038524149336
4.3,1.41132932710204,47.050388993823,196.578942595782
4.4,1.43253140241956,47.7502660348282,195.95061599359
4.5,1.45368463301354,48.4482713688446,195.857205449694
4.6,1.47474772429194,49.1496765571043,196.727419291186
4.7,1.49577026382579,49.8520592176955,198.601443227069
4.8,1.51665952943759,50.5496016031452,201.089858793583
4.9,1.53732742690325,51.2372452797007,200.841450092647
5,1.55788363447383,51.9234062562549,197.03868623567
5.1,1.57811966178134,52.5978480179374,196.992230738205
5.2,1.59824920681447,53.2705688548749,198.281992555912
5.3,1.61814418218969,53.939076126838,198.582696990356
