"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
0,0.178061790048878,29.6770679058112,0.000616994957069432
0.1,0.178119523997024,29.6865873336009,0.0880345678427845
0.2,0.178257144074636,29.7095240132845,0.182489240925986
0.3,0.178506873243599,29.7511455416133,0.274107914144305
0.4,0.178831610701862,29.8052684514193,0.356938753347879
0.5,0.179252266034073,29.8753776735184,0.433965790792644
0.6,0.179752421197847,29.9587368674762,0.519264862556102
0.7,0.180336492812483,30.0560821368708,0.616671232943804
0.8,0.181039257875258,30.1732096474695,0.707051025608775
0.9,0.18181606933246,30.3026782239286,0.799741137231414
1,0.182713380574144,30.4522300985458,0.902154605765317
1.1,0.18369624208436,30.6160403667164,1.00768735323304
1.2,0.184824445030815,30.8040741771517,1.12901587918884
1.3,0.186075249510633,31.0125415937603,1.26440599881349
1.4,0.187479605878076,31.2466009713034,1.40206382162147
1.5,0.189015077314364,31.502512887565,1.52698546405274
1.6,0.190669427919496,31.7782380469213,1.64407748692463
1.7,0.192472538711318,32.0787564738096,1.79168701091114
1.8,0.194446562792941,32.4077605470864,1.99096504456319
1.9,0.196620613496549,32.7701021587696,2.1647594207875
2,0.198964069875186,33.1606780613528,2.33287552042092
2.1,0.201514414078386,33.5857356109367,2.52945599387666
2.2,0.204245503627343,34.0409176150086,2.7466757344141
2.3,0.207279765826528,34.5466281351019,3.02147498716652
2.4,0.210632769155075,35.1054616731768,3.37125409540822
2.5,0.2143729425922,35.7288237564156,3.77170335495719
2.6,0.218557995151736,36.4263327366719,4.2036411318406
2.7,0.223135049290832,37.1891757699294,4.57174095339592
2.8,0.228187044108648,38.0311739845965,5.03351558534994
2.9,0.233848843429286,38.9748117050086,5.88832584810435
3,0.240499155264331,40.0831965524319,6.85884646681171
3.1,0.248197744977744,41.3662921423287,7.89974527752025
3.2,0.257071957823306,42.8453248581518,9.08054564949933
3.3,0.26728135794939,44.5468759468781,10.563870672772
3.4,0.279405408606485,46.5675235928714,12.6200583460939
3.5,0.294009313066151,49.0011111224056,15.4231853612404
3.6,0.312002579651,52.0003361986034,19.1700624644474
3.7,0.332519365140557,55.4249448299568,22.9427268269779
3.8,0.354253704215824,59.0366466296677,24.069064028775
3.9,0.376048917442962,62.6720021528883,22.5252650772358
4,0.397716573503538,66.3011588637945,24.277663089495
4.1,0.420213073110611,70.0298078183323,26.3088269565292
4.2,0.442636840836935,73.7516741260366,26.7144839834033
4.3,0.464573470210484,77.41807447533,25.8032695821459
4.4,0.486240945731663,81.0879044666078,24.6862312413275
4.5,0.507751160468645,84.6587673723261,23.9388626433907
4.6,0.529503159595558,88.2567923603647,23.996713146973
4.7,0.552166592740097,92.025819239629,25.2634747324096
4.8,0.575357029663251,95.8910103890935,27.6351151911969
4.9,0.598939600723181,99.8194191898958,28.0044659525024
5,0.622003747024993,103.648749556772,24.1512611080217
5.1,0.64443231442446,107.389830831633,23.5832101092512
5.2,0.666953942508723,111.131956756729,25.1935901767388
5.3,0.689573201206628,114.898697020917,25.9286380802551
5.4,0.711998296162009,118.630341002959,25.3236016383565
5.5,0.734145526294441,122.305728282476,24.3054266896396
5.6,0.755942233524717,125.932728958723,23.7289791494451
5.7,0.777706072598992,129.562028391864,23.8635840211976
5.8,0.800117163399572,133.299672214458,25.0055123347948
5.9,0.823208888595485,137.152818090004,27.3895525648901
6,0.846486095815907,141.057722439205,28.2497427363459
6.1,0.869289467292762,144.834601632025,24.3917092720739
6.2,0.891518802140723,148.545237362384,23.4696655047529
6.3,0.913824897776392,152.282797818325,25.0554408589431
6.4,0.936316913593342,156.02990942005,25.9588790049921
6.5,0.958597861541904,159.737787035335,25.4106501252057
6.6,0.980574749783491,163.403703630422,24.4319690410098
6.7,1.00226033744566,167.024765150325,23.7395336482928
6.8,1.02373214372326,170.606509869429,23.4538159761381
6.9,1.04556438674745,174.232977976891,24.1388873371976
7,1.06785837823799,177.935044566945,26.1554650573356
7.1,1.09057949713099,181.726045381335,26.8557389746362
7.2,1.11296403525668,185.455120175876,23.8905115843035
7.3,1.13478138889645,189.100768762078,23.0301805466601
7.4,1.15653254902822,192.743414333414,24.6174195654764
7.5,1.1785460089419,196.400415023689,25.6052891485514
7.6,1.20043661602163,200.044745474274,25.197702951451
7.7,1.22203518674794,203.639293482303,24.2644316790655
7.8,1.24334920561076,207.188658815046,23.5293781870696
7.9,1.26445694919503,210.711011867625,23.0344505858519
8,1.28590343341271,214.284944784926,23.6937655609539
8.1,1.30798207378074,217.96370055123,26.0513841359918
8.2,1.33030558011643,221.676887007338,26.9512530113061
8.3,1.35217438817456,225.326113841083,24.0542552025246
8.4,1.37339851876012,228.8633308333,22.3516800984046
8.5,1.39433453459045,232.355145591063,23.5488352581575
8.6,1.41541759047274,235.871059510406,24.6291260303559
8.7,1.43632126245592,239.3521368963,24.3371856803768
8.8,1.45681691347763,242.761672148614,23.4637718532081
8.9,1.4768279331978,246.091452092077,22.6721025254095
9,1.4963250730521,249.344015457877,22.0506656826068
9.1,1.51586939065976,252.613797571,22.69870882462
9.2,1.53557594352077,255.905060289273,24.7841675840872
9.3,1.55528319916651,259.180910997137,25.7224221722345
9.4,1.57438565717117,262.372172530783,23.2469575541551
9.5,1.59256805987622,265.405090851524,21.0115792105371
9.6,1.60992149912199,268.301077435113,21.8804034217053
9.7,1.6269143673593,271.131382647882,22.9993015922363
9.8,1.64325872880018,273.851181052289,22.6397938947088
9.9,1.65868439655666,276.421532064963,21.497700615917
10,1.6731880869798,278.836877957799,20.3370954112414
10.1,1.68682143761302,281.109671737523,19.3557030657063
10.2,1.69993744832237,283.295597303537,19.2433948468015
10.3,1.71267894829907,285.419239447387,20.3036973645568
10.4,1.7251598005592,287.497133636809,20.8624257840667
10.5,1.73705216336083,289.479320557005,18.828366841989
10.6,1.7478811053821,291.299305002435,16.3916370721268
10.7,1.75782698679328,292.956414857647,16.99769433587
10.8,1.76759132169074,294.586947835534,17.9803505884799
10.9,1.77699017488758,296.154448908356,17.6012001634317
11,1.78572999571354,297.608036035017,16.4359472553428
11.1,1.7937873365076,298.948520401381,15.2806508164784
11.2,1.8011213837226,300.168702880278,14.1941292394011
11.3,1.80798049295358,301.312112855143,13.8244598666701
11.4,1.81447009506633,302.391235729514,14.4329616416277
11.5,1.8207083164469,303.427913884538,14.7402188371463
11.6,1.8264782058572,304.388472682346,12.5481146333435
11.7,1.83112274684118,305.162673104753,8.48651742875627
11.8,1.83450767883977,305.724238674069,6.97251145650628
11.9,1.83740722739424,306.209026201222,6.38053343069778
12,1.83990190980019,306.62454963207,4.95105405261727
12.1,1.84169115337705,306.922759352227,3.32141675974447
12.2,1.8430227695598,307.147610560386,2.16735607894372
12.3,1.84391394222998,307.299938438971,1.36907178128377
12.4,1.84441272886127,307.385158846556,0.668087501851425
12.5,1.84457694459723,307.413501278453,0.0267078234290114
