"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
6.8,1.24692719071552,124.684603029225,52.6224478976908
6.9,1.27050409046784,127.050734567793,53.6357989995009
7,1.29417911459503,129.41758586385,56.0498996221024
7.1,1.31751199830196,131.758620391949,56.3708306019399
7.2,1.34084951714474,134.132534454692,53.1612167714222
7.3,1.36432982832592,136.506375798397,52.407114692452
7.4,1.38791578583593,138.85892789467,53.9289179830016
7.5,1.41128974034679,141.16784400982,54.7140230892329
7.6,1.43435702738694,143.470969348862,54.0236956622704
7.7,1.4572542183102,145.76399126572,52.8906985089415
7.8,1.48001677645526,148.035290109508,52.0224450804369
7.9,1.50260899802228,150.290055297574,51.4505151612318
8,1.52517949408804,152.540717254,52.3618553440619
8.1,1.54768725418375,154.776193116933,54.9545253879718
8.2,1.56963745826336,156.978064949295,55.2183607778913
8.3,1.59123479200397,159.138418605342,51.7351226710004
8.4,1.6124668027584,161.262168423693,49.7773296896755
8.5,1.63335502940946,163.35201377777,50.6034870800343
8.6,1.65370644327502,165.385402278989,51.1525611433532
8.7,1.67347132067642,167.382179684689,50.2026257661487
8.8,1.69281543723457,169.330417603193,48.6865589457689
8.9,1.7118010441054,171.22509362777,47.305454904179
9,1.73044533270906,173.080085606064,46.1516887821075
9.1,1.74889410467479,174.917640102934,46.6589516796607
9.2,1.76715255880456,176.729459698322,48.5287732992858
9.3,1.7849309743926,178.478674088215,48.6458669609437
9.4,1.80220767597137,180.210997984052,45.2784889766407
9.5,1.81905285538445,181.917595424841,42.4897621902406
9.6,1.83542904497681,183.552338560841,42.7530913936979
9.7,1.85098805845554,185.093866933125,43.1516449963414
9.8,1.8654848484047,186.531708026021,41.9022190265932
9.9,1.87891279080909,187.877251164908,39.7684935666408
10,1.89138909522591,189.12652927088,37.6100014831708
10.1,1.90297624997909,190.286681826721,35.6558173203979
10.2,1.9138686035546,191.374718881836,34.8612845652725
10.3,1.92417345219531,192.394505397714,35.3953785963226
10.4,1.93387233316817,193.354417795949,35.1438698663707
10.5,1.94289944016006,194.253880366969,32.0607576598111
10.6,1.9512566003584,195.088754035371,28.5260537703259
10.7,1.95900831122468,195.871456170703,28.3254369779742
10.8,1.966283241618,196.605208219657,28.6962164642626
10.9,1.97307660594351,197.289201810066,27.5437683587239
11,1.97935836659751,197.921435722945,25.4744190491349
11.1,1.98512243142057,198.499545187149,23.4411556612344
11.2,1.99038177880349,199.025069984241,21.4989308072033
11.3,1.99521319576322,199.510143945839,20.4585745040594
11.4,1.9996441469455,199.957168901127,20.5464350542327
11.5,2.00370800500857,200.361057041443,20.2893157855702
11.6,2.00733745130358,200.724986549116,17.3038536037696
11.7,2.01033542489124,201.031764632072,12.0859476110121
11.8,2.0126603326896,201.257837261056,9.76886543898118
11.9,2.01451726133861,201.445750607935,8.71958866444391
12,2.01598188389903,201.593092175446,6.76424057951495
12.1,2.01701079510357,201.697856841023,4.62422465174184
12.2,2.01775316751738,201.772773005202,3.08014812106341
12.3,2.01825743214641,201.824807916689,1.9627269729463
12.4,2.01854690834184,201.855569852944,0.961314498902501
12.5,2.01864279710433,201.864613407598,0.0269098255787209
12.6,2.01855331966047,201.854607954655,-0.863432910338151
