"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
10.8,1.84246008609648,263.192047818167,21.1209232682662
10.9,1.85184109282981,264.532842815727,20.5545365574081
11,1.86034448297177,265.747062221445,19.1315496926111
11.1,1.86792086502597,266.832295607385,17.7128339300271
11.2,1.87458684179864,267.785633149574,16.3637880059779
11.3,1.88053229670065,268.634482414415,15.7998934522262
11.4,1.88586672532333,269.395633441382,16.2769776199469
11.5,1.89070597770262,270.089322754446,16.4316816421523
11.6,1.89498423824667,270.699458750945,14.006157155989
11.7,1.89838381761841,271.189415968034,9.56861864754544
11.8,1.90086950639232,271.540467264533,7.82590416061913
11.9,1.90293932428531,271.834705337296,7.12447864625494
12,1.90470226119739,272.082965180232,5.53961681875617
12.1,1.90598554148021,272.269823666306,3.7413903722401
12.2,1.90695472218098,272.409343968693,2.45724073152363
12.3,1.90762886185441,272.50316885278,1.55632657533177
12.4,1.90801413658557,272.556466484184,0.759041671230697
12.5,1.90814180771757,272.576219966028,0.0269993572802702
